month,day,week,airline,dest,dep_del,sch_elp,dist,sch_dep_m,act_dep_m,sch_arr_m,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
1,15,3,6,48,-11,97,288,930,919,1027,50,32,50,17,9,0,30.13,31,36
12,2,1,3,28,-1,374,2475,630,629,824,37,37,10,4,12,0,29.5,18,26
11,12,2,3,51,27,192,1074,1019,1046,1211,33,16,50,8,23,33,30.02,31,27
1,8,3,0,36,-4,169,740,764,760,873,42,23,47,16,24,32,29.9,21,24
11,18,1,0,17,-3,265,1391,510,507,715,40,39,97,6,12,0,29.84,53,21
1,13,1,0,36,9,187,740,970,979,1097,46,45,96,8,7,0,30.33,29,34
11,21,4,4,1,-1,155,760,510,509,665,44,33,65,4,8,0,30.21,51,20
11,16,6,3,50,34,77,264,725,759,802,40,4,22,2,20,25,30.45,23,25
11,6,3,4,1,-5,156,760,1015,1010,1171,50,29,44,13,10,0,30.35,32,34
11,26,2,1,28,-2,378,2475,870,868,1068,55,48,77,9,9,0,30.01,23,37
12,8,7,3,64,-8,183,1005,889,881,1072,41,29,62,12,14,0,30.46,26,36
11,10,7,1,36,-8,174,740,471,463,585,44,33,65,12,10,0,30.13,34,29
11,5,2,3,63,-7,73,209,420,413,493,57,53,87,9,6,0,30.22,17,15
11,22,5,1,31,-3,197,1089,570,567,767,51,42,71,17,8,0,29.78,39,20
11,24,7,3,56,-7,388,2586,410,403,618,48,48,10,5,14,0,29.3,19,19
1,12,7,4,2,-8,261,1521,1117,1109,1318,57,38,49,16,14,0,30.25,39,37
1,24,5,8,13,-7,127,483,899,892,1026,47,27,46,3,8,0,30.3,25,39
12,19,4,1,31,40,202,1089,372,412,574,18,4,54,16,22,30,30.3,20,21
11,24,7,1,28,6,390,2475,450,456,660,48,48,10,5,15,0,29.29,36,31
12,2,1,3,6,65,75,266,455,520,530,37,37,10,4,15,0,29.51,51,19
1,25,6,3,27,-4,366,2248,580,576,766,43,43,10,2,18,0,30.01,43,13
12,4,3,8,13,-7,122,483,580,573,702,37,31,79,15,12,0,29.59,31,17
12,25,3,0,15,-5,102,213,915,910,1017,41,34,76,11,5,0,30.15,31,31
12,27,5,3,6,38,75,266,455,493,530,48,45,89,12,9,0,30.3,54,20
1,28,2,6,37,-9,93,290,935,926,1028,41,25,53,8,17,24,29.82,30,38
12,18,3,3,7,3,80,301,360,363,440,33,24,70,8,20,29,29.84,17,21
12,13,5,3,6,-2,74,266,1378,1376,12,53,53,10,1,15,0,29.93,24,33
1,9,4,0,15,-2,105,213,938,936,1043,32,8,37,3,3,0,30.72,28,38
11,7,4,4,12,-4,141,541,895,891,1036,56,46,69,12,9,0,29.98,31,34
1,3,5,3,28,48,385,2475,749,797,954,46,45,96,13,8,0,29.79,28,39
11,2,6,4,30,-2,182,944,1165,1163,1347,48,41,77,5,5,0,30.05,39,24
1,9,4,3,6,7,75,266,456,463,531,24,8,51,8,15,0,30.7,45,35
12,1,7,7,43,93,113,340,899,992,1012,37,37,10,2,17,25,29.65,33,37
1,26,7,0,4,-1,96,187,955,954,1051,44,32,63,17,10,0,29.77,29,39
1,30,4,3,7,2,84,301,631,633,715,33,17,52,14,5,0,30.35,20,21
1,25,6,3,20,-10,185,1069,301,291,486,40,37,89,5,15,0,30.15,1,2
11,23,6,3,61,-9,184,1041,568,559,752,40,24,53,7,8,0,30.06,40,15
1,22,3,3,4,-4,70,187,1349,1345,1419,31,23,72,12,5,0,30.44,21,30
12,6,5,3,4,15,68,187,1360,1375,1428,40,24,53,7,25,33,30.12,25,34
11,23,6,1,28,-1,396,2475,1169,1168,1385,44,30,58,12,10,0,29.87,44,32
11,1,5,4,20,14,174,1069,485,499,659,50,33,52,15,21,30,30.0,46,19
1,19,7,3,64,8,193,1005,899,907,1092,41,21,45,8,20,25,29.78,27,35
11,23,6,4,58,94,229,1598,485,579,774,40,24,53,7,8,0,30.06,40,15
11,27,3,4,27,-5,364,2248,1229,1224,1413,54,51,90,17,13,0,29.57,31,43
12,19,4,4,53,0,271,1587,1110,1110,1321,24,9,53,8,15,0,30.4,40,37
1,15,3,0,11,-9,120,425,788,779,908,51,32,48,16,8,0,30.14,22,30
11,11,1,4,30,-8,176,944,485,477,661,54,45,72,0,0,0,30.1,35,28
1,19,7,1,31,-4,196,1089,665,661,861,45,30,56,16,21,29,29.74,24,15
1,21,2,4,30,-4,186,944,968,964,1154,31,8,38,4,8,0,30.42,29,29
1,29,3,0,7,-1,97,301,672,671,769,37,19,48,4,16,0,30.09,26,16
1,27,1,0,17,39,267,1391,510,549,717,40,32,73,17,16,0,29.72,41,18
11,6,3,0,37,-5,94,290,895,890,989,55,28,35,15,13,0,30.34,29,35
12,20,5,3,44,0,240,1617,1259,1259,119,28,13,53,4,10,0,30.63,30,44
11,14,4,0,47,-3,113,427,787,784,900,44,29,55,12,7,0,30.36,26,41
12,15,7,3,20,-2,188,1069,589,587,777,46,35,66,15,20,29,29.76,32,19
11,3,7,3,50,-3,77,264,725,722,802,53,32,45,16,13,0,30.1,24,27
1,17,5,4,33,-2,221,1182,960,958,1121,28,-3,26,7,16,0,30.64,30,39
12,9,1,4,16,0,292,1626,485,485,657,49,49,10,0,0,0,30.08,52,20
1,13,1,0,7,-2,100,301,1055,1053,1155,45,45,10,7,7,0,30.34,30,28
1,13,1,2,56,26,410,2586,560,586,790,44,38,79,2,7,0,30.42,40,17
12,30,1,3,50,-4,84,264,702,698,786,43,43,10,2,23,29,29.76,30,20
11,10,7,4,28,-4,380,2475,1090,1086,1290,50,35,57,17,9,0,30.03,40,34
1,13,1,4,56,-3,414,2586,509,506,743,40,34,79,6,9,0,30.4,46,20
11,23,6,3,2,-7,252,1521,1295,1288,47,45,30,56,12,8,0,29.84,29,24
11,11,1,0,50,-4,95,264,479,475,574,54,45,72,0,0,0,30.1,35,28
11,5,2,3,30,-1,168,944,1323,1322,51,56,39,53,16,12,0,30.17,21,27
1,1,3,4,58,5,232,1598,690,695,982,42,21,43,15,21,30,29.74,26,19
12,3,2,0,54,26,152,718,891,917,1043,37,23,57,8,24,32,29.54,31,34
11,18,1,2,56,-3,407,2586,690,687,917,42,41,96,4,12,0,29.77,31,21
12,7,6,3,58,13,228,1598,1310,1323,158,31,15,52,4,10,0,30.49,20,27
12,6,5,1,4,76,77,187,1380,16,17,30,16,56,4,10,0,30.51,13,12
12,6,5,2,56,-13,407,2586,420,407,647,36,25,64,17,9,0,30.14,19,20
1,15,3,0,50,15,91,264,1320,1335,1411,43,43,10,9,8,0,30.1,21,30
12,6,5,3,30,-9,176,944,480,471,656,40,28,63,13,12,0,30.15,38,33
1,30,4,0,3,-10,166,765,1135,1125,1241,33,26,75,2,5,0,30.34,39,36
1,31,5,3,30,-5,173,944,1319,1314,52,40,38,93,5,7,0,30.2,30,29
1,4,6,3,49,1,385,2411,1140,1141,1345,50,50,10,14,3,0,29.53,41,32
1,3,5,2,56,-9,410,2586,995,986,1225,46,45,96,13,12,0,29.81,28,29
1,7,2,0,4,-5,96,187,955,950,1051,41,28,60,2,13,0,29.91,30,37
11,18,1,3,33,-6,204,1182,400,394,544,38,38,10,4,13,0,29.89,16,20
1,10,5,4,33,-3,214,1182,1175,1172,1329,47,45,93,11,5,0,30.46,41,31
12,7,6,4,32,-2,204,1029,420,418,564,33,20,59,8,17,26,30.34,19,20
12,13,5,4,56,10,412,2586,685,695,917,50,48,93,3,9,0,30.32,30,21
12,16,1,0,11,-6,131,425,895,889,1026,35,24,64,14,6,0,30.26,29,34
1,10,5,3,35,-6,390,2429,1065,1059,1275,46,42,86,9,7,0,30.46,27,28
12,27,5,0,37,-3,104,290,1280,1277,1384,50,45,83,17,9,0,30.14,36,30
12,22,7,3,7,13,92,301,1290,1303,1382,40,32,73,17,12,0,30.22,35,33
11,30,6,4,18,2,133,509,1169,1171,1302,37,17,44,4,8,0,30.02,46,36
1,18,6,4,27,-1,366,2248,490,489,676,22,5,48,1,7,0,30.54,43,18
1,8,3,4,56,-3,408,2586,690,687,918,40,26,58,15,28,36,29.89,31,20
1,8,3,4,12,-5,123,541,710,705,833,40,26,58,15,28,36,29.89,31,20
1,15,3,4,59,-3,325,1990,665,662,870,50,32,50,16,9,0,30.17,28,16
1,7,2,4,58,-2,230,1598,480,478,770,39,25,57,15,8,0,30.1,37,36
12,26,4,3,2,32,263,1521,1289,1321,52,45,42,90,3,12,0,30.38,17,35
1,4,6,3,1,-5,163,760,443,438,606,46,46,10,3,8,0,29.67,38,34
1,19,7,4,47,-3,125,427,1259,1256,1384,33,17,52,16,17,0,29.94,25,35
1,28,2,0,43,-7,114,340,899,892,1013,41,25,53,8,17,24,29.82,25,39
11,25,1,3,7,-7,84,301,889,882,973,51,39,63,13,10,0,29.84,22,35
11,24,7,0,54,-5,146,718,893,888,1039,44,40,85,16,21,28,29.29,25,38
11,1,5,0,26,-2,174,828,1188,1186,1362,49,30,48,7,12,0,30.21,40,24
12,26,4,1,31,6,204,1089,1109,1115,1313,45,40,82,1,10,0,30.37,40,37
12,31,2,3,61,-5,190,1041,609,604,799,42,38,85,15,6,0,29.68,23,21
11,13,3,3,28,-11,379,2475,515,504,714,27,9,47,8,23,32,30.31,53,19
11,7,4,3,38,-2,59,150,1370,1368,1429,43,40,89,7,17,0,30.01,24,30
11,12,2,3,60,77,379,2521,1052,1129,1251,32,16,52,8,21,33,30.07,36,34
12,12,4,4,64,-5,186,1005,1169,1164,1355,31,20,64,0,0,0,30.69,42,29
11,8,5,3,36,119,173,740,959,1078,1072,34,14,44,8,22,30,30.27,32,28
11,16,6,4,64,-5,174,1005,1165,1160,1339,34,7,32,6,8,0,30.46,40,26
11,17,7,1,12,96,134,541,1021,1117,1155,40,31,70,6,20,0,30.14,40,32
1,25,6,3,8,-5,401,2465,945,940,1166,49,49,10,1,17,0,29.75,30,34
11,28,4,3,30,-6,175,944,803,797,978,49,32,52,7,26,40,29.86,24,36
12,21,6,3,28,-6,395,2475,1175,1169,1390,33,29,85,9,3,0,30.48,47,36
12,24,2,8,13,-1,123,483,931,930,1054,45,25,46,4,12,0,30.13,30,34
11,12,2,3,47,-3,105,427,1026,1023,1131,33,16,50,8,23,33,30.02,31,27
12,6,5,3,45,-2,362,2378,1079,1077,1261,48,36,63,15,14,0,29.99,31,33
1,3,5,1,15,-3,91,213,390,387,481,44,42,93,13,8,0,29.85,20,25
1,22,3,4,56,-2,406,2586,420,418,646,26,18,71,4,5,0,30.48,18,18
11,14,4,4,28,-3,382,2475,1015,1012,1217,44,27,51,12,13,0,30.33,32,36
12,8,7,1,28,-11,380,2475,750,739,950,40,25,55,9,14,0,30.48,23,25
1,29,3,4,26,0,169,828,450,450,619,33,19,56,7,17,0,30.05,37,36
11,12,2,3,52,-7,365,2446,990,983,1175,34,20,56,8,20,26,29.99,32,35
1,25,6,4,56,-4,410,2586,509,505,739,41,41,10,2,18,0,30.07,44,16
12,12,4,0,43,-5,121,340,899,894,1020,33,13,43,9,7,0,30.7,28,35
11,4,1,1,28,-6,378,2475,660,654,858,54,35,49,9,9,0,30.37,18,23
12,25,3,4,1,-4,157,760,815,811,972,44,33,65,9,6,0,30.16,27,38
12,25,3,3,7,-10,94,301,1115,1105,1209,37,35,93,0,0,0,30.18,35,30
1,2,4,3,20,1,197,1069,809,810,1006,46,37,71,12,9,0,29.93,27,40
1,24,5,4,12,-5,123,541,710,705,833,51,18,27,1,6,0,30.36,27,17
12,12,4,0,22,14,90,228,1074,1088,1164,30,18,61,3,3,0,30.69,39,36
11,8,5,4,12,-5,141,541,895,890,1036,39,13,34,7,22,31,30.15,30,35
11,4,1,3,44,-9,239,1617,1260,1251,119,53,44,71,13,10,0,30.3,29,41
1,14,2,4,59,9,339,1990,1079,1088,1298,43,43,10,1,6,0,30.16,37,33
11,14,4,3,30,15,168,944,1323,1338,51,42,30,62,17,15,0,30.31,24,31
11,30,6,1,15,-5,90,213,390,385,480,31,22,69,4,12,0,30.07,16,20
12,28,6,0,43,-4,114,340,459,455,573,44,44,10,15,8,0,30.21,37,31
12,8,7,4,10,-6,146,636,523,517,669,31,23,72,1,5,0,30.56,50,16
12,4,3,3,10,-9,124,636,321,312,445,35,27,72,15,7,0,29.58,10,16
1,13,1,0,7,-5,99,301,856,851,955,47,47,10,0,0,0,30.33,27,38
11,4,1,4,1,0,157,760,1131,1131,1288,53,41,64,9,15,0,30.31,39,33
11,15,5,4,52,-5,383,2446,1175,1170,1378,48,26,42,15,12,0,30.16,40,27
1,17,5,1,19,130,296,1746,634,764,810,29,-2,26,7,23,32,30.61,20,28
1,26,7,0,63,-6,87,209,1019,1013,1106,44,30,58,15,13,0,29.78,30,31
1,7,2,2,55,-5,392,2422,1125,1120,1337,38,33,83,1,9,0,29.9,37,34
11,23,6,8,13,-7,119,483,930,923,1049,42,26,53,13,7,0,29.92,30,40
11,4,1,4,64,10,179,1005,1165,1175,1344,54,42,64,9,17,0,30.3,38,28
11,22,5,0,6,0,90,266,895,895,985,50,45,83,8,18,24,29.72,27,40
1,27,1,0,4,-5,72,187,636,631,708,42,32,67,17,17,0,29.72,20,22
1,31,5,4,12,-5,129,541,895,890,1024,42,35,76,1,8,0,30.24,25,39
1,12,7,4,20,-3,194,1069,485,482,679,61,58,90,17,25,35,29.93,49,18
12,13,5,3,7,-8,83,301,615,607,698,49,47,93,10,13,0,30.38,18,22
12,1,7,0,46,88,83,273,1345,1433,1428,40,39,97,6,21,32,29.49,21,15
1,3,5,1,28,-4,394,2475,360,356,574,44,42,93,13,8,0,29.85,10,21
1,5,7,3,58,0,239,1598,1240,1240,99,36,18,48,16,15,24,30.0,34,43
12,23,1,2,28,7,395,2475,1215,1222,1430,44,33,65,17,14,0,29.98,33,43
11,13,3,3,50,-10,78,264,1380,1370,18,27,10,49,6,7,0,30.43,23,32
12,31,2,1,42,23,362,2153,644,667,886,42,39,89,17,12,0,29.66,27,18
1,2,4,3,60,-5,394,2521,1020,1015,1234,44,42,93,9,13,0,29.9,28,31
11,12,2,2,28,-12,390,2475,690,678,900,39,31,73,8,15,0,29.87,29,20
12,22,7,4,52,60,396,2446,500,560,716,36,27,70,17,9,0,30.37,43,19
12,22,7,8,24,149,149,665,1109,1258,1258,40,32,73,17,12,0,30.22,33,42
1,15,3,4,59,-2,339,1990,1079,1077,1298,42,34,73,17,8,0,30.14,27,28
1,17,5,3,36,-5,168,740,480,475,588,23,3,42,7,31,38,30.59,40,35
1,4,6,3,20,0,200,1069,589,589,789,47,47,10,3,9,0,29.64,40,13
1,15,3,3,56,-12,414,2586,552,540,786,48,35,61,16,15,0,30.2,37,14
12,27,5,8,43,-5,121,340,895,890,1016,51,46,83,9,7,0,30.14,27,42
11,27,3,3,30,-8,168,944,345,337,513,44,43,96,3,5,0,30.02,10,19
11,14,4,1,31,-3,197,1089,930,927,1127,45,27,49,13,10,0,30.33,30,37
12,9,1,1,42,-2,350,2153,390,388,620,43,43,10,5,6,0,30.19,19,20
12,9,1,4,28,-1,385,2475,1015,1014,1220,51,51,10,9,12,0,29.88,31,33
12,28,6,4,20,9,200,1069,1170,1179,1370,45,32,60,4,7,0,30.22,45,34
12,18,3,3,1,22,151,760,410,432,561,33,24,70,15,12,0,29.87,38,32
12,14,6,4,59,-5,332,1990,952,947,1164,52,52,10,9,22,0,29.2,28,40
11,6,3,8,4,-5,89,187,1019,1014,1108,50,31,48,17,10,0,30.36,32,34
1,26,7,8,4,0,84,187,1290,1290,1374,41,29,62,15,16,0,29.81,32,31
11,30,6,0,46,-3,85,273,1008,1005,1093,38,15,39,4,7,0,30.01,32,35
1,21,2,3,1,-8,163,760,447,439,610,22,12,66,6,5,0,30.46,39,36
12,28,6,0,37,-5,102,290,895,890,997,51,33,50,15,8,0,30.19,27,40
11,16,6,6,24,-7,153,665,924,917,1077,39,3,22,5,16,0,30.44,30,40
11,16,6,4,16,-7,276,1626,485,478,641,36,5,27,5,24,35,30.45,31,28
11,20,3,3,51,-8,191,1074,1310,1302,61,43,30,60,7,16,0,30.07,28,32
11,15,5,6,37,-11,94,290,1169,1158,1263,47,28,48,17,10,0,30.16,40,27
11,6,3,3,1,-8,154,760,418,410,572,46,35,66,8,9,0,30.33,17,17
12,6,5,1,28,-3,394,2475,1200,1197,1414,49,34,56,15,17,25,30.01,42,27
12,21,6,3,54,-9,148,718,424,415,572,24,17,75,6,5,0,30.64,17,24
1,27,1,6,47,-11,111,427,1260,1249,1371,43,28,56,16,14,0,29.73,29,36
11,10,7,2,28,-9,390,2475,690,681,900,48,32,54,13,13,0,30.06,31,21
11,11,1,3,51,-10,193,1074,449,439,642,48,44,86,0,0,0,30.08,35,28
1,16,4,8,13,-4,130,483,1230,1226,1360,38,20,48,16,26,40,30.09,30,37
11,9,6,4,1,31,156,760,899,930,1055,39,25,57,12,10,0,30.23,28,40
12,21,6,3,59,-3,334,1990,1170,1167,1384,33,29,85,9,3,0,30.48,47,36
12,12,4,3,59,10,327,1990,1182,1192,1389,31,20,64,0,0,0,30.69,42,29
1,1,3,3,30,-2,172,944,1323,1321,55,35,21,57,16,14,0,29.9,20,31
1,26,7,0,26,-3,184,828,1199,1196,1383,42,29,60,15,15,24,29.81,40,32
1,12,7,3,47,0,109,427,480,480,589,53,53,10,12,15,0,29.9,49,18
11,22,5,3,63,-10,73,209,420,410,493,45,39,80,12,8,0,29.85,17,21
1,29,3,0,11,-4,120,425,788,784,908,40,18,41,7,14,0,30.05,31,34
1,8,3,3,52,-7,385,2446,990,983,1195,36,16,44,16,28,35,30.08,29,30
1,2,4,4,1,0,160,760,917,917,1077,45,39,80,9,14,0,29.91,34,37
12,26,4,1,56,-5,409,2586,630,625,859,42,37,82,4,8,0,30.32,26,22
1,3,5,1,42,3,360,2153,390,393,630,44,42,93,13,8,0,29.85,20,25
11,3,7,3,36,41,173,740,959,1000,1072,51,29,43,16,10,0,30.14,29,29
11,21,4,3,47,-7,104,427,488,481,592,44,33,65,4,8,0,30.21,51,20
12,21,6,3,5,-7,223,1576,301,294,584,23,15,72,6,6,0,30.62,2,4
1,31,5,0,46,9,89,273,895,904,984,42,35,76,1,8,0,30.24,29,39
12,19,4,0,9,154,83,184,525,679,608,23,7,50,15,16,0,30.33,31,22
12,22,7,1,28,52,402,2475,1170,1222,1392,40,32,73,17,14,0,30.23,33,42
11,21,4,6,48,-8,94,288,930,922,1024,50,35,57,17,12,0,30.11,31,37
11,29,5,2,40,-8,385,2454,425,417,630,31,22,69,4,20,0,30.23,12,18
12,6,5,1,31,3,194,1089,420,423,614,36,26,67,17,8,0,30.15,38,33
1,1,3,8,7,-6,98,301,690,684,788,42,21,43,15,21,30,29.74,26,19
1,23,4,4,12,-4,130,541,488,484,618,36,26,67,17,9,0,30.42,46,18
1,7,2,3,58,23,237,1598,954,977,1251,40,26,58,1,7,0,29.92,27,31
1,28,2,2,40,-15,385,2454,780,765,985,44,27,51,8,18,0,29.79,17,30
12,18,3,3,56,6,397,2586,560,566,777,36,26,67,17,12,0,29.87,34,17
12,4,3,3,7,-7,90,301,1115,1108,1205,39,33,79,15,14,0,29.55,36,34
12,27,5,3,42,95,350,2153,1117,1212,1347,50,46,86,15,9,0,30.14,35,42
12,13,5,1,12,-7,128,541,811,804,939,50,49,96,6,7,0,30.25,28,42
12,8,7,4,1,-3,163,760,854,851,1017,41,29,62,12,14,0,30.46,26,36
12,12,4,3,49,-1,369,2411,1139,1138,1328,30,18,61,3,3,0,30.69,39,36
11,26,2,1,4,-10,78,187,477,467,555,42,42,10,11,5,0,30.01,37,32
12,1,7,0,7,-5,92,301,479,474,571,32,20,61,2,13,0,29.95,41,35
11,20,3,1,2,96,264,1521,1290,1386,54,42,30,62,8,14,0,30.09,16,21
1,6,1,3,20,-5,197,1069,1200,1195,1397,41,33,73,13,14,0,30.02,42,33
12,3,2,3,39,21,183,1028,1245,1266,1428,33,21,61,16,16,0,29.59,27,30
12,26,4,3,60,-7,394,2521,1020,1013,1234,45,40,82,1,14,0,30.36,28,32
12,16,1,4,55,-2,385,2422,675,673,880,36,18,48,0,0,0,30.27,30,23
1,9,4,4,31,0,192,1089,689,689,881,31,7,37,4,10,0,30.74,29,18
1,29,3,3,4,-8,72,187,419,411,491,33,19,56,7,17,0,30.05,19,17
11,17,7,1,28,-1,383,2475,555,554,758,39,28,65,6,23,28,30.34,32,21
1,28,2,4,56,-4,414,2586,509,505,743,39,27,62,8,17,0,29.82,41,15
1,19,7,3,58,-4,223,1598,310,306,593,37,37,10,15,10,0,29.69,7,20
1,21,2,0,11,-1,120,425,788,787,908,33,9,37,8,10,0,30.4,32,35
12,5,4,4,32,-2,200,1029,679,677,819,44,23,43,16,25,35,29.79,30,21
1,8,3,4,59,-3,337,1990,1225,1222,2,32,12,44,16,24,39,30.25,29,40
12,10,2,1,31,22,199,1089,1099,1121,1298,54,52,93,15,14,0,29.94,37,34
12,23,1,4,56,2,417,2586,970,972,1207,47,31,54,17,10,0,30.01,29,32
11,5,2,1,12,-4,122,541,743,739,865,62,58,86,17,10,0,30.11,21,23
1,4,6,3,39,-1,178,1028,389,388,567,47,47,10,1,6,0,29.68,17,21
11,28,4,3,4,144,69,187,780,924,849,47,31,54,7,28,36,29.95,21,34
11,5,2,0,26,-5,171,828,1199,1194,1370,55,45,69,17,10,0,30.14,36,28
1,31,5,4,28,-1,395,2475,925,924,1140,41,34,76,3,9,0,30.25,29,39
12,3,2,3,64,114,179,1005,1325,1439,64,33,23,66,16,16,0,29.61,16,15
1,19,7,0,37,-3,107,290,1170,1167,1277,34,16,48,16,17,28,29.92,38,28
12,8,7,1,17,368,252,1391,400,768,592,40,25,55,9,14,0,30.48,23,25
11,23,6,3,57,-3,392,2569,1080,1077,1292,43,28,56,12,8,0,29.88,23,35
12,7,6,0,50,9,102,264,970,979,1072,36,15,43,8,15,0,30.4,32,30
12,18,3,1,31,-1,191,1089,780,779,971,34,24,67,15,25,33,29.82,25,25
11,4,1,8,13,-4,122,483,895,891,1017,54,38,55,9,18,0,30.31,29,36
11,18,1,3,5,1,223,1576,1439,1440,282,41,41,10,6,6,0,29.71,18,17
1,24,5,1,31,-6,199,1089,555,549,754,45,30,56,5,5,0,30.39,39,16
11,9,6,3,52,-6,365,2446,990,984,1175,39,27,62,9,14,0,30.21,31,32
1,9,4,8,4,-4,81,187,780,776,861,33,7,34,4,8,0,30.72,20,28
11,28,4,4,1,8,151,760,510,518,661,49,33,54,16,21,33,29.76,43,16
1,15,3,4,56,-2,408,2586,690,688,918,50,32,50,16,9,0,30.17,28,16
11,15,5,4,31,0,184,1089,689,689,873,48,27,44,13,12,0,30.19,29,21
12,22,7,8,15,-9,84,213,720,711,804,43,31,62,13,15,0,30.29,30,19
12,2,1,0,36,-4,167,740,780,776,887,35,35,10,7,14,24,29.47,21,25
11,6,3,8,15,32,75,213,665,697,740,54,30,40,15,8,17,30.38,27,19
11,11,1,4,52,83,377,2446,485,568,682,55,47,74,13,3,0,30.09,36,20
12,20,5,0,22,-5,93,228,1240,1235,1333,29,14,54,4,12,0,30.62,30,44
1,20,1,0,14,-2,149,589,510,508,659,23,8,53,7,21,29,30.25,47,17
12,19,4,4,32,0,205,1029,420,420,565,18,4,54,16,22,30,30.3,39,35
11,26,2,1,28,-4,384,2475,1020,1016,1224,49,48,97,12,12,0,30.03,29,32
11,21,4,4,53,-5,262,1587,1110,1105,1312,48,40,74,12,10,0,30.09,41,33
1,31,5,4,58,-4,240,1598,1139,1135,1439,40,36,86,1,8,0,30.24,41,37
1,22,3,4,12,-6,126,541,1170,1164,1296,32,21,64,0,0,0,30.44,37,35
1,16,4,4,52,-2,385,2446,1015,1013,1220,39,24,55,16,23,32,30.06,30,30
11,8,5,3,6,126,72,266,730,856,802,39,13,34,7,22,31,30.15,30,35
1,12,7,0,48,-9,113,288,1218,1209,1331,54,35,49,8,12,0,30.29,29,39
12,25,3,0,18,9,142,509,1040,1049,1182,37,35,93,10,5,0,30.16,26,28
1,30,4,4,16,-3,292,1626,1240,1237,1412,31,22,69,5,7,0,30.34,30,38
1,3,5,4,59,2,337,1990,947,949,1164,46,45,96,13,7,0,29.8,35,37
12,24,2,1,19,-4,297,1746,680,676,857,47,28,48,4,17,0,30.11,26,18
12,7,6,1,56,100,400,2586,660,760,880,39,16,39,16,14,0,30.36,23,19
12,3,2,3,27,58,347,2248,1290,1348,17,33,22,64,16,16,0,29.61,22,35
11,13,3,0,63,-4,90,209,1019,1015,1109,31,5,33,7,10,0,30.39,33,35
12,5,4,4,55,0,390,2422,420,420,630,38,33,83,15,12,0,29.71,39,34
1,1,3,3,6,-2,75,266,455,453,530,38,26,62,15,14,26,29.72,29,27
1,7,2,3,2,-1,263,1521,1290,1289,53,36,35,97,5,10,0,29.88,30,32
12,5,4,0,46,2,89,273,895,897,984,41,25,53,16,24,31,29.87,29,36
1,9,4,1,27,-2,365,2248,665,663,850,31,7,37,4,10,0,30.74,29,18
11,22,5,0,47,66,124,427,1255,1321,1379,41,22,47,8,17,29,29.95,23,36
1,12,7,1,28,-9,386,2475,870,861,1076,67,40,37,15,22,32,30.1,28,38
11,3,7,3,27,-6,347,2248,1290,1284,17,49,28,44,16,10,0,30.22,39,35
1,19,7,4,28,-4,391,2475,1079,1075,1290,36,18,48,16,16,0,29.89,25,28
11,3,7,3,51,-4,192,1074,1019,1015,1211,51,28,41,15,10,0,30.16,29,29
11,9,6,3,38,-7,59,150,1370,1363,1429,41,25,53,17,16,0,30.2,18,25
11,12,2,4,56,6,397,2586,420,426,637,54,48,80,15,20,26,29.72,36,30
11,11,1,4,28,0,380,2475,1090,1090,1290,54,53,97,11,10,0,29.92,39,34
1,24,5,0,11,-4,129,425,518,514,647,38,34,86,2,5,0,30.38,47,18
1,21,2,2,56,-2,419,2586,1000,998,1239,31,8,38,4,8,0,30.42,29,29
1,16,4,0,9,37,79,184,860,897,939,42,30,62,8,23,35,29.95,27,38
11,10,7,7,7,-2,93,301,700,698,793,48,32,54,13,13,0,30.06,31,21
12,23,1,3,10,24,137,636,839,863,976,52,30,43,13,15,0,30.05,28,41
12,6,5,3,4,-10,69,187,783,773,852,48,31,52,13,14,0,29.98,23,24
11,29,5,4,2,0,252,1521,1125,1125,1317,37,25,62,4,13,0,30.15,36,30
1,19,7,4,56,-4,418,2586,1165,1161,1403,34,16,48,16,17,28,29.92,38,28
11,19,2,1,36,-10,170,740,359,349,469,42,42,10,17,5,0,29.74,10,21
11,6,3,3,59,4,327,1990,1182,1186,1389,51,29,43,17,12,0,30.37,37,28
1,3,5,3,30,-6,189,944,556,550,745,44,44,10,13,8,0,29.86,38,15
12,13,5,3,61,22,184,1041,560,582,744,46,42,86,10,9,0,30.4,32,19
11,13,3,0,9,-5,82,184,1259,1254,1341,30,7,38,7,7,0,30.44,29,44
12,14,6,3,28,-1,374,2475,1045,1044,1239,52,52,10,13,18,26,29.22,22,30
12,19,4,1,12,4,127,541,720,724,847,25,9,51,15,17,0,30.33,23,26
1,26,7,3,50,-3,82,264,457,454,539,38,36,93,17,12,0,29.83,37,35
1,31,5,3,27,-10,352,2248,340,330,512,34,27,75,2,6,0,30.33,10,18
1,20,1,3,28,-4,391,2475,415,411,626,21,8,57,7,21,0,30.22,17,22
12,24,2,1,42,-3,365,2153,345,342,590,41,33,73,4,9,0,30.01,9,20
1,25,6,5,21,-9,675,4983,600,591,975,44,44,10,2,20,30,30.0,43,13
12,10,2,4,1,18,166,760,1015,1033,1181,54,54,10,15,10,0,29.9,30,30
12,17,2,3,8,10,377,2465,988,998,1185,34,34,10,4,13,0,29.66,32,30
12,22,7,3,58,-1,232,1598,839,838,1131,45,32,60,13,14,0,30.26,27,41
11,11,1,4,20,-4,183,1069,689,685,872,57,44,62,9,6,0,30.05,32,21
