Date,Departure,Arrival,Origin,I/D
25.3,16:30,17:35,Jackson,0
25.3,16:45,17:37,Boise,0
25.3,16:45,17:37,Boise,0
25.3,15:40,17:38,Austin,0
25.3,15:40,17:38,Austin,0
25.3,16:02,17:39,Eugene,0
25.3,15:40,17:40,Austin,0
25.3,15:40,17:40,Austin,0
25.3,16:15,17:40,San Diego,0
25.3,16:05,17:40,Belgrade,0
25.3,16:15,17:40,San Diego,0
25.3,16:15,17:40,San Diego,0
25.3,15:40,17:40,Austin,0
25.3,16:12,17:41,Santa Ana,0
25.3,16:12,17:41,Santa Ana,0
25.3,15:20,17:42,Tucson,0
25.3,15:20,17:42,Tucson,0
25.3,16:30,17:43,Salt Lake City,0
25.3,16:30,17:43,Salt Lake City,0
25.3,14:40,17:47,Newark,0
25.3,14:40,17:47,Newark,0
25.3,14:40,17:47,Newark,0
25.3,16:00,17:49,Albuquerque,0
25.3,16:00,17:49,Albuquerque,0
25.3,14:30,18:00,Bengaluru,1
25.3,16:04,18:01,Dallas,0
25.3,16:04,18:01,Dallas,0
25.3,15:55,18:06,Minneapolis,0
25.3,16:05,18:11,Spokane,0
25.3,17:07,18:13,Salt Lake City,0
25.3,17:07,18:13,Salt Lake City,0
25.3,17:07,18:13,Salt Lake City,0
25.3,16:05,18:15,Seattle,0
25.3,16:05,18:15,Seattle,0
25.3,16:05,18:15,Seattle,0
25.3,16:05,18:15,Seattle,0
25.3,15:50,18:19,Atlanta,0
25.3,15:50,18:19,Atlanta,0
25.3,14:55,18:27,Philadelphia,0
25.3,14:55,18:27,Philadelphia,0
25.3,10:40,15:15,San Francisco,0
25.3,10:40,15:15,San Francisco,0
25.3,15:35,17:12,Palm Springs,0
25.3,15:35,17:12,Palm Springs,0
25.3,15:45,17:13,San Diego,0
25.3,16:30,17:35,Jackson,0
25.3,14:30,18:00,Bengaluru,1
25.3,16:04,18:01,Dallas,0
25.3,16:04,18:01,Dallas,0
25.3,15:55,18:06,Minneapolis,0
25.3,22:00,18:10,Taipei,1
25.3,16:05,18:11,Spokane,0
25.3,17:07,18:13,Salt Lake City,0
25.3,17:07,18:13,Salt Lake City,0
25.3,17:07,18:13,Salt Lake City,0
25.3,16:05,18:15,Seattle,0
25.3,16:05,18:15,Seattle,0
25.3,16:05,18:15,Seattle,0
25.3,16:05,18:15,Seattle,0
25.3,15:50,18:19,Atlanta,0
25.3,15:50,18:19,Atlanta,0
25.3,18:40,18:20,Singapore,1
25.3,14:55,18:27,Philadelphia,0
25.3,14:55,18:27,Philadelphia,0
25.3,17:00,18:30,Los Angeles,0
25.3,17:00,18:30,Los Angeles,0
25.3,17:00,18:30,Los Angeles,0
25.3,17:00,18:30,Los Angeles,0
25.3,17:00,18:30,Los Angeles,0
25.3,17:00,18:30,Los Angeles,0
25.3,17:45,18:49,Los Angeles,0
25.3,16:45,18:51,Dallas,0
25.3,16:45,18:51,Dallas,0
25.3,17:15,18:53,Redmond,0
25.3,16:50,18:55,Phoenix,0
25.3,17:05,19:10,Phoenix,0
25.3,17:30,19:12,Los Angeles,0
25.3,16:55,19:15,Houston,0
25.3,16:55,19:15,Houston,0
25.3,17:50,19:15,San Diego,0
25.3,17:15,19:15,Dallas,0
25.3,17:15,19:15,Dallas,0
25.3,17:15,19:15,Dallas,0
25.3,17:50,19:15,San Diego,0
25.3,17:50,19:15,San Diego,0
25.3,17:03,19:21,Detroit,0
25.3,17:03,19:21,Detroit,0
25.3,17:03,19:21,Detroit,0
25.3,17:55,19:27,Palm Springs,0
25.3,17:55,19:27,Palm Springs,0
25.3,17:55,19:27,Palm Springs,0
25.3,17:45,19:30,Portland,0
25.3,17:45,19:30,Portland,0
25.3,17:45,19:30,Portland,0
25.3,17:45,19:30,Portland,0
25.3,23:40,19:45,Taipei,1
25.3,23:40,19:45,Taipei,1
25.3,18:30,19:50,Los Angeles,0
25.3,18:30,19:50,Los Angeles,0
25.3,16:00,19:53,Boston,0
25.3,16:00,19:53,Boston,0
25.3,16:00,19:53,Boston,0
25.3,16:00,19:53,Boston,0
25.3,18:30,19:55,Burbank,0
25.3,17:39,19:59,Phoenix,0
25.3,18:00,20:12,Seattle,0
25.3,18:00,20:12,Seattle,0
25.3,18:00,20:12,Seattle,0
25.3,18:55,20:20,Los Angeles,0
25.3,19:00,20:31,Colorado Springs,0
25.3,16:35,20:35,Cancun,1
25.3,19:20,20:43,Los Angeles,0
25.3,19:20,20:43,Los Angeles,0
25.3,19:20,20:43,Los Angeles,0
25.3,12:45,20:46,Kailua-Kona,0
25.3,12:45,20:46,Kailua-Kona,0
25.3,12:50,20:47,Kahului,0
25.3,12:50,20:47,Kahului,0
25.3,17:50,20:47,Dulles,0
25.3,17:50,20:47,Dulles,0
25.3,17:50,20:47,Dulles,0
25.3,19:30,20:53,Santa Ana,0
25.3,23:00,20:54,Taipei,1
25.3,16:59,20:57,New York,0
25.3,16:59,20:57,New York,0
25.3,16:59,20:57,New York,0
25.3,16:59,20:57,New York,0
25.3,16:59,20:57,New York,0
25.3,16:59,20:57,New York,0
25.3,16:59,20:57,New York,0
25.3,02:40,21:00,Seoul,1
25.3,18:55,21:12,Minneapolis,0
25.3,18:55,21:12,Minneapolis,0
25.3,18:20,21:13,Charlotte,0
25.3,18:30,21:15,Chicago,0
25.3,18:30,21:15,Chicago,0
25.3,19:15,21:18,Dallas,0
25.3,19:15,21:18,Dallas,0
25.3,19:15,21:18,Dallas,0
25.3,19:15,21:18,Dallas,0
25.3,19:15,21:18,Dallas,0
25.3,13:11,21:19,Honolulu,0
25.3,13:11,21:19,Honolulu,0
25.3,13:11,21:19,Honolulu,0
25.3,19:55,21:20,San Diego,0
25.3,18:50,21:22,Atlanta,0
25.3,18:50,21:22,Atlanta,0
25.3,18:50,21:22,Atlanta,0
25.3,18:50,21:22,Atlanta,0
25.3,18:15,21:22,Newark,0
25.3,18:50,21:22,Atlanta,0
25.3,18:15,21:22,Newark,0
25.3,18:15,21:22,Newark,0
25.3,18:50,21:22,Atlanta,0
25.3,19:21,21:29,Phoenix,0
25.3,19:45,21:33,Denver,0
25.3,19:45,21:33,Denver,0
25.3,19:45,21:33,Denver,0
25.3,19:20,21:36,Seattle,0
25.3,19:20,21:36,Seattle,0
25.3,19:20,21:36,Seattle,0
25.3,17:55,21:37,New York,0
25.3,17:55,21:37,New York,0
25.3,17:55,21:37,New York,0
25.3,17:55,21:37,New York,0
25.3,17:55,21:37,New York,0
25.3,17:55,21:37,New York,0
25.3,17:55,21:37,New York,0
25.3,17:55,21:37,New York,0
25.3,19:55,21:40,Portland,0
25.3,19:55,21:40,Portland,0
25.3,19:40,21:45,Houston,0
25.3,19:40,21:45,Houston,0
25.3,19:40,21:45,Houston,0
25.3,18:00,21:49,New York,0
25.3,18:00,21:49,New York,0
25.3,18:00,21:49,New York,0
25.3,18:00,21:49,New York,0
25.3,18:00,21:49,New York,0
25.3,18:00,21:49,New York,0
25.3,19:40,21:52,Seattle,0
25.3,19:40,21:52,Seattle,0
25.3,20:25,21:58,Las Vegas,0
25.3,19:35,22:00,Chicago,0
25.3,19:35,22:00,Chicago,0
25.3,20:40,22:00,Los Angeles,0
25.3,20:40,22:00,Los Angeles,0
25.3,19:35,22:00,Chicago,0
25.3,19:10,22:05,Chicago,0
25.3,19:10,22:05,Chicago,0
25.3,19:10,22:05,Chicago,0
25.3,19:10,22:05,Chicago,0
25.3,19:10,22:05,Chicago,0
25.3,19:10,22:05,Chicago,0
25.3,20:35,22:10,Las Vegas,0
25.3,14:15,22:20,Honolulu,0
25.3,14:15,22:20,Honolulu,0
25.3,14:15,22:20,Honolulu,0
25.3,18:55,22:25,Fort Lauderdale,0
25.3,20:55,22:30,San Diego,0
25.3,20:20,22:33,Austin,0
25.3,19:21,22:33,Orlando,0
25.3,21:00,22:33,Los Angeles,0
25.3,21:00,22:33,Los Angeles,0
25.3,21:00,22:33,Los Angeles,0
25.3,19:21,22:33,Orlando,0
25.3,21:00,22:33,Los Angeles,0
25.3,21:00,22:33,Los Angeles,0
25.3,21:00,22:33,Los Angeles,0
25.3,18:45,22:35,New York,0
25.3,18:45,22:35,New York,0
25.3,19:50,22:56,Orlando,0
25.3,19:50,22:56,Orlando,0
25.3,19:20,22:59,Newark,0
25.3,21:10,23:00,Denver,0
25.3,19:30,23:04,Miami,0
25.3,19:30,23:04,Miami,0
25.3,20:55,23:05,Phoenix,0
25.3,10:40,15:15,San Francisco,0
25.3,10:40,15:15,San Francisco,0
25.3,21:45,23:16,Los Angeles,0
25.3,21:45,23:16,Los Angeles,0
25.3,21:45,23:16,Los Angeles,0
25.3,21:45,23:16,Los Angeles,0
25.3,20:05,23:25,Guadalajara,1
25.3,20:05,23:25,Guadalajara,1
25.3,21:15,23:27,Seattle,0
25.3,19:25,23:29,New York,0
25.3,19:25,23:29,New York,0
25.3,19:25,23:29,New York,0
25.3,19:25,23:29,New York,0
25.3,19:25,23:29,New York,0
25.3,20:36,23:31,Lakeland,0
25.3,21:00,23:32,Atlanta,0
25.3,21:00,23:32,Atlanta,0
25.3,21:00,23:32,Atlanta,0
25.3,21:00,23:32,Atlanta,0
25.3,21:10,23:32,Detroit,0
25.3,21:10,23:32,Detroit,0
25.3,21:00,23:32,Atlanta,0
25.3,21:00,23:32,Atlanta,0
25.3,21:00,23:32,Atlanta,0
25.3,21:00,23:32,Atlanta,0
25.3,22:30,23:34,Salt Lake City,0
25.3,22:30,23:34,Salt Lake City,0
25.3,22:30,23:34,Salt Lake City,0
25.3,21:33,23:44,Phoenix,0
25.3,20:55,23:45,Chicago,0
25.3,20:30,00:02,Fort Lauderdale,0
25.3,20:30,00:02,Fort Lauderdale,0
25.3,22:10,00:07,Denver,0
