month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
12,1,7,1,57,-2,27,114,550,360,358,385,474,464,56,49,77,3,15,0,29.85,24,28
1,15,3,0,19,0,32,245,1464,552,552,584,677,669,49,41,74,3,6,0,30.04,33,43
1,18,6,7,17,7,46,384,2442,1042,1049,1095,1246,1245,51,42,71,1,13,0,30.28,17,29
12,5,4,6,71,9,28,137,679,711,720,748,848,849,60,53,78,13,3,0,30.02,30,32
12,5,4,7,59,22,29,129,651,831,853,882,900,914,60,52,75,0,0,0,30.01,24,35
1,31,5,7,57,-13,24,120,550,577,564,588,697,676,52,50,93,2,3,0,30.32,36,44
12,21,6,3,71,1,15,130,679,450,451,466,580,573,54,47,77,1,8,0,30.01,34,49
1,9,4,7,28,2,20,296,2398,1320,1322,1342,296,290,50,46,86,12,6,0,30.0,0,1
11,14,4,1,57,16,20,114,550,445,461,481,559,567,60,49,67,3,5,0,30.07,38,53
12,4,3,1,36,-8,28,93,337,690,682,710,783,767,55,51,86,6,3,0,29.81,38,39
12,8,7,6,71,-4,42,140,679,715,711,753,855,843,61,51,70,15,7,0,30.0,29,29
12,4,3,7,54,11,41,287,1846,553,564,605,720,723,55,51,86,6,3,0,29.81,38,39
12,11,3,1,35,-10,23,100,414,430,420,443,530,512,56,50,80,10,3,0,30.2,50,28
1,27,1,6,7,46,32,119,522,853,899,931,912,950,59,49,69,15,13,0,30.36,25,28
11,14,4,7,54,-5,23,280,1846,948,943,966,1108,1095,59,51,75,13,8,0,30.1,22,39
1,11,6,0,36,0,16,90,337,1200,1200,1216,1290,1282,50,42,74,15,6,0,30.2,14,33
1,26,7,7,74,-11,32,90,372,539,528,560,629,610,58,50,75,15,12,0,30.25,40,16
12,5,4,6,62,13,52,101,421,649,662,714,750,755,55,50,83,0,0,0,30.04,35,41
12,18,3,7,74,109,37,90,372,940,1049,1086,1030,1131,56,49,77,13,8,0,30.02,25,34
11,30,6,6,56,-7,34,135,710,350,343,377,485,470,46,39,76,10,9,0,30.0,28,25
1,11,6,1,28,-8,24,319,2398,1025,1017,1041,24,8,49,41,74,16,5,0,30.2,6,7
12,11,3,6,69,-15,19,79,262,360,345,364,439,416,53,50,89,3,5,0,30.2,25,8
1,31,5,7,18,0,21,171,967,574,574,595,685,677,52,50,93,2,3,0,30.32,36,44
11,8,5,7,71,-4,84,140,679,450,446,530,590,578,54,50,86,0,0,0,30.2,38,52
12,7,6,8,18,285,20,160,967,1055,1340,1360,1155,1432,58,54,87,12,8,0,29.94,21,12
12,26,4,1,35,105,12,100,414,1195,1300,1312,1295,1392,48,39,71,16,8,0,30.0,32,21
11,6,3,7,30,1,17,260,1635,1230,1231,1248,1370,1363,50,48,93,16,10,0,30.02,28,27
12,23,1,7,74,-3,17,93,372,485,482,499,578,567,50,43,77,5,3,0,29.93,34,49
12,12,4,7,57,-1,27,113,550,472,471,498,585,576,61,57,87,3,6,0,30.29,36,50
11,27,3,8,18,0,27,175,967,360,360,387,475,467,47,34,61,16,20,30,29.56,26,26
11,17,7,7,57,18,10,108,550,1212,1230,1240,1320,1330,61,46,58,0,0,0,29.99,33,26
11,16,6,1,36,-6,33,92,337,390,384,417,482,468,53,51,93,9,5,0,30.16,26,23
11,26,2,7,50,-3,11,295,2338,840,837,848,1255,1244,50,46,86,17,9,0,29.56,26,39
1,13,1,3,71,-3,62,133,679,827,824,886,960,949,55,43,64,13,12,0,30.18,25,28
12,13,5,6,62,-12,27,90,421,380,368,395,470,450,56,53,90,11,3,0,30.2,27,23
12,13,5,7,74,-5,79,101,372,485,480,559,586,573,58,53,84,8,3,0,30.23,37,49
11,26,2,7,71,75,20,133,679,1005,1080,1100,1138,1205,50,47,89,16,21,32,29.6,26,39
12,29,7,1,28,10,15,315,2398,875,885,900,1310,1312,52,49,89,5,14,0,30.0,22,43
12,3,2,2,8,175,65,404,2704,1286,21,86,70,237,54,50,86,3,7,0,30.12,0,0
12,22,7,0,43,-1,28,386,2585,415,414,442,621,612,52,50,93,16,12,0,29.75,42,25
1,13,1,7,23,1,24,392,2565,360,361,385,572,565,52,43,71,16,6,0,30.23,39,49
11,16,6,6,45,62,12,52,77,420,482,494,472,526,55,53,93,1,3,0,30.17,44,31
1,8,3,0,36,-4,30,90,337,1083,1079,1109,1173,1161,54,43,66,15,10,0,30.08,20,32
12,31,2,1,25,10,20,390,2584,460,470,490,670,672,56,47,72,2,5,0,30.14,32,35
1,15,3,6,47,5,24,288,1589,417,422,446,585,582,48,40,74,1,3,0,30.09,37,48
1,13,1,7,35,-2,26,97,414,428,426,452,525,515,50,44,80,16,6,0,30.21,51,31
1,24,5,7,67,69,29,100,447,1148,1217,1246,1248,1309,55,53,93,16,9,0,30.14,19,42
12,7,6,3,71,53,39,130,679,450,503,542,580,625,66,54,65,9,29,39,29.93,41,20
1,1,3,6,62,-1,17,107,421,621,620,637,728,719,55,52,89,15,21,0,30.14,35,36
1,30,4,7,74,-16,27,90,372,485,469,496,575,551,55,53,93,16,9,0,30.26,37,51
11,16,6,7,67,-6,24,102,447,375,369,393,477,463,53,51,93,9,5,0,30.16,26,23
1,15,3,1,40,-10,11,369,2446,1145,1135,1146,1334,1316,47,38,71,11,7,0,29.92,18,39
12,1,7,0,33,-3,22,401,2586,420,417,439,641,630,56,50,80,1,17,0,29.88,41,25
11,10,7,6,67,20,36,100,447,580,600,636,680,692,56,50,80,5,3,0,30.05,32,40
11,12,2,6,42,-13,8,86,329,656,643,651,742,721,67,53,61,4,3,0,30.03,34,38
11,28,4,6,63,-5,6,73,199,612,607,613,685,672,46,39,76,5,13,0,29.61,28,36
11,14,4,1,71,-10,36,137,679,1175,1165,1201,1312,1294,58,49,72,12,5,0,30.13,23,45
1,28,2,7,59,-5,30,127,651,737,732,762,804,791,59,51,75,17,6,0,30.28,29,27
12,25,3,7,54,124,15,285,1846,841,965,980,1006,1122,54,43,66,5,17,0,29.69,27,36
12,20,5,7,71,13,21,133,679,975,988,1009,1108,1113,55,50,83,6,5,0,30.13,28,37
12,1,7,7,54,4,20,288,1846,390,394,414,558,554,56,50,80,3,17,0,29.88,36,50
12,4,3,0,54,3,34,292,1846,1218,1221,1255,1390,1385,55,52,89,0,0,0,29.95,21,18
12,2,1,3,47,114,20,268,1589,1090,1204,1224,1238,1344,56,51,84,0,0,0,30.12,32,28
11,10,7,6,0,-6,15,174,896,365,359,374,479,465,52,49,89,12,5,0,30.09,25,24
12,20,5,7,18,14,85,167,967,561,575,660,668,674,50,48,93,5,6,0,30.2,36,39
11,27,3,8,18,34,15,170,967,790,824,839,900,926,48,38,68,17,8,0,29.51,24,33
12,19,4,1,35,-11,21,100,414,370,359,380,470,451,52,48,86,10,5,0,30.18,28,23
11,13,3,8,35,0,11,90,414,1220,1220,1231,1310,1302,56,49,77,8,5,0,29.98,22,46
12,2,1,7,50,2,10,295,2338,840,842,852,1255,1249,56,51,84,11,3,0,30.09,27,40
1,3,5,3,71,-9,32,142,679,616,607,639,758,741,55,46,72,5,6,0,30.19,38,39
12,18,3,8,59,1,16,125,651,1030,1031,1047,1095,1088,56,49,77,13,8,0,30.02,25,34
1,12,7,6,62,-5,26,100,421,960,955,981,1060,1047,53,42,66,15,14,0,30.15,23,24
11,10,7,3,33,-1,30,397,2586,420,419,449,637,628,55,49,80,3,3,0,30.07,45,21
12,29,7,6,45,-1,9,52,77,410,409,418,462,453,53,49,86,15,10,0,30.13,29,25
1,22,3,7,40,-5,18,366,2446,390,385,403,576,563,53,50,89,5,7,0,30.27,37,48
12,2,1,7,28,-1,18,295,2398,835,834,852,1250,1241,56,51,84,11,3,0,30.09,27,40
11,6,3,7,23,34,46,389,2565,1200,1234,1280,1409,1435,50,48,93,16,10,0,30.02,27,19
12,3,2,0,54,16,25,290,1846,822,838,863,992,1000,57,51,81,0,0,0,29.95,37,30
11,8,5,6,69,82,28,76,262,613,695,723,689,763,61,49,64,16,17,0,30.15,37,41
12,10,2,6,72,-1,21,146,599,387,386,407,473,464,53,48,83,6,6,0,30.24,24,22
12,22,7,7,30,38,23,253,1635,1110,1148,1171,1243,1273,49,44,83,8,6,0,29.88,22,43
12,18,3,7,48,156,16,287,1911,927,1083,1099,1094,1242,55,49,80,13,7,0,30.06,26,38
12,21,6,3,47,-3,14,267,1589,1224,1221,1235,1371,1360,54,48,80,0,0,0,29.8,35,23
11,27,3,7,3,-5,33,325,2139,1155,1150,1183,1300,1287,44,37,76,11,5,0,29.55,22,46
11,19,2,8,9,-3,24,80,326,1005,1002,1026,1085,1074,55,49,80,15,28,38,29.66,22,24
1,10,5,7,9,-15,45,87,326,410,395,440,497,474,45,40,82,0,0,0,30.3,28,26
1,21,2,7,4,143,39,248,1504,1119,1262,1301,1247,1382,56,51,84,10,7,0,30.17,19,14
1,13,1,7,6,250,16,312,1969,1080,1330,1346,1272,74,52,48,86,16,18,0,30.12,1,3
12,2,1,1,67,109,37,99,447,1040,1149,1186,1139,1240,56,51,84,11,3,0,30.09,27,40
12,20,5,3,71,66,35,130,679,450,516,551,580,638,50,49,96,0,0,0,30.23,43,25
12,22,7,1,71,52,26,142,679,480,532,558,622,666,52,49,89,15,13,0,29.76,33,37
1,10,5,7,30,-4,33,266,1635,1006,1002,1035,1152,1140,51,43,74,15,10,0,30.29,23,30
12,25,3,7,36,44,42,96,337,1260,1304,1346,1356,1392,50,41,71,6,22,0,29.77,34,16
11,10,7,1,36,-12,29,91,337,1050,1038,1067,1141,1121,55,48,77,8,10,0,29.99,25,39
12,20,5,1,57,-1,17,114,550,1265,1264,1281,1379,1370,54,48,80,16,3,0,30.13,34,25
12,13,5,6,45,0,8,52,77,433,433,441,485,477,55,52,89,10,6,0,30.19,27,23
11,8,5,1,50,-14,19,291,2338,800,786,805,1211,1189,53,49,86,15,15,0,30.16,29,34
12,7,6,6,52,219,10,245,1433,934,1153,1163,1059,1270,60,54,80,12,12,21,29.93,16,32
12,9,1,6,7,-8,53,118,522,845,837,890,903,887,56,50,80,1,3,0,30.16,31,32
12,1,7,3,72,335,21,125,599,1025,1360,1381,1090,1417,55,51,86,3,10,0,29.94,28,20
12,13,5,2,8,8,18,408,2704,960,968,986,1188,1188,59,50,72,12,7,0,30.09,27,35
12,15,7,7,6,-6,17,303,1969,1079,1073,1090,1262,1248,50,43,77,15,9,0,30.25,24,39
11,18,1,1,50,-6,13,291,2338,800,794,807,1211,1197,56,53,90,15,17,0,29.85,28,34
12,14,6,6,51,-1,12,245,1384,465,464,476,590,581,56,45,67,15,20,0,30.09,36,45
12,25,3,6,53,25,20,99,363,671,696,716,770,787,54,43,66,10,10,0,29.74,38,29
1,27,1,1,57,-6,19,110,550,360,354,373,470,456,52,47,83,0,0,0,30.38,27,26
11,2,6,1,71,-6,22,135,679,390,384,406,525,511,60,44,55,6,3,0,30.15,46,28
11,30,6,8,53,245,19,85,363,1175,1420,1439,1260,57,56,47,72,3,29,33,29.8,9,8
11,1,5,7,10,-6,9,370,2457,1125,1119,1128,1315,1301,60,29,31,12,3,0,30.1,19,48
12,12,4,7,57,-11,23,114,550,580,569,592,694,675,60,55,83,4,6,0,30.29,37,41
12,5,4,7,67,17,14,96,447,951,968,982,1047,1056,55,52,89,6,10,0,30.01,24,25
1,25,6,6,73,2,31,65,86,620,622,653,685,679,57,53,87,5,6,0,30.14,33,40
1,14,2,7,4,-9,26,239,1504,360,351,377,479,462,51,40,66,8,7,0,30.22,27,23
11,11,1,8,35,-5,14,100,414,740,735,749,840,827,66,55,68,2,5,0,30.0,41,29
12,27,5,7,42,6,34,87,329,360,366,400,447,445,43,37,80,0,0,0,30.07,31,24
1,1,3,7,35,-9,38,105,414,798,789,827,903,886,56,52,87,15,17,0,30.1,26,32
1,9,4,5,28,11,24,310,2398,905,916,940,1335,1338,48,42,80,12,3,0,30.2,28,21
12,2,1,5,50,3,9,300,2338,850,853,862,1270,1265,56,51,84,1,7,0,30.11,20,46
12,2,1,7,8,256,46,400,2704,1082,1338,1384,1302,110,55,50,83,0,0,0,30.12,2,5
11,13,3,7,23,12,47,378,2565,510,522,569,708,712,59,49,69,16,13,0,29.99,36,42
11,27,3,7,35,-1,25,98,414,710,709,734,808,799,50,37,61,15,9,0,29.5,40,27
11,9,6,6,70,0,39,72,190,408,408,447,480,472,51,48,89,15,5,0,30.17,26,23
11,20,3,7,18,9,56,163,967,1035,1044,1100,1138,1139,61,38,42,7,7,0,29.56,24,38
1,28,2,6,61,-8,10,124,620,367,359,369,491,475,52,49,89,10,5,0,30.34,27,23
1,3,5,3,71,9,12,128,679,798,807,819,926,927,55,48,77,4,6,0,30.19,26,29
1,16,4,3,20,-3,29,330,2079,760,757,786,910,899,53,40,61,17,15,0,29.85,32,32
12,4,3,1,71,0,34,142,679,480,480,514,622,614,56,51,84,6,6,0,29.85,43,22
12,7,6,3,36,-1,93,99,337,620,619,712,719,710,61,55,81,9,31,44,29.91,31,40
12,11,3,0,43,-3,26,384,2585,1235,1232,1258,1439,1428,61,57,87,11,12,0,30.18,23,18
1,5,7,6,72,-7,32,145,599,420,413,445,505,490,48,40,74,0,0,0,30.56,50,30
1,2,4,6,69,-7,8,82,262,443,436,444,525,510,55,48,77,5,3,0,30.15,51,37
12,14,6,7,19,-8,21,245,1464,455,447,468,580,564,56,45,67,15,20,0,30.09,36,45
12,19,4,3,33,-2,74,422,2586,490,488,562,732,722,57,52,83,4,5,0,30.19,39,39
12,8,7,1,35,-7,27,100,414,1045,1038,1065,1145,1130,53,51,93,15,16,0,30.04,25,36
12,1,7,7,30,110,35,263,1635,582,692,727,725,827,55,50,83,3,18,0,29.83,40,23
12,10,2,6,66,-7,28,79,192,584,577,605,663,648,56,47,72,0,0,0,30.25,43,24
12,13,5,1,8,-9,26,415,2704,1025,1016,1042,1260,1243,56,51,84,13,8,0,30.1,24,38
12,1,7,0,13,20,23,347,2296,445,465,488,612,624,56,50,80,1,17,0,29.88,41,25
1,18,6,3,15,14,32,310,2036,435,449,481,565,571,47,40,77,1,5,0,30.36,38,48
12,11,3,7,29,-1,51,364,2419,510,509,560,694,685,55,51,86,4,6,0,30.21,34,42
1,29,3,6,61,-9,35,124,620,367,358,393,491,474,50,45,83,0,0,0,30.28,27,24
12,30,1,7,28,-9,21,298,2398,480,471,492,898,881,56,47,72,15,17,0,30.1,28,34
12,7,6,4,4,-6,14,245,1504,360,354,368,485,471,61,53,75,11,16,28,29.94,26,21
1,16,4,1,33,-1,25,410,2586,560,559,584,790,781,48,43,83,3,13,0,29.8,34,29
1,18,6,7,54,1,41,299,1846,1219,1220,1261,1398,1391,50,38,63,3,7,0,30.27,20,8
1,29,3,7,28,-8,21,299,2398,480,472,493,899,883,60,47,62,15,16,0,30.17,29,31
12,1,7,1,40,-6,24,373,2446,985,979,1003,1178,1164,56,50,80,1,17,0,29.88,28,36
12,2,1,3,3,94,19,327,2139,894,988,1007,1041,1127,56,51,84,1,12,0,30.06,23,37
11,30,6,7,23,-8,37,390,2565,960,952,989,1170,1154,52,44,74,3,17,0,29.84,30,38
12,31,2,6,67,17,17,100,447,580,597,614,680,689,56,47,72,2,5,0,30.14,32,35
11,27,3,0,54,-1,40,291,1846,1215,1214,1254,1386,1377,44,38,79,13,3,0,29.56,34,27
1,15,3,6,36,-9,28,86,337,1325,1316,1344,1411,1394,50,39,66,10,13,0,29.91,21,16
12,3,2,7,18,-3,21,166,967,484,481,502,590,579,56,51,84,10,8,0,30.11,32,52
1,6,1,1,54,-15,20,303,1846,1055,1040,1060,1238,1215,51,40,66,12,3,0,30.36,31,35
1,7,2,7,29,3,49,375,2419,1125,1128,1177,1320,1315,53,48,83,15,8,0,30.14,18,38
1,16,4,7,8,189,28,414,2704,655,844,872,889,1070,51,40,66,12,9,0,29.9,23,26
12,11,3,0,59,0,27,134,651,680,680,707,754,746,56,52,87,6,6,0,30.18,35,40
1,12,7,6,69,-10,67,82,262,831,821,888,913,895,53,43,69,15,13,0,30.15,32,29
1,16,4,1,57,58,25,110,550,450,508,533,560,610,48,41,77,11,13,0,29.82,44,19
12,7,6,7,18,15,71,165,967,680,695,766,785,792,62,55,78,9,23,38,29.87,42,23
11,30,6,3,20,158,26,319,2079,970,1128,1154,1109,1259,54,45,72,10,18,0,29.83,26,40
11,10,7,6,62,9,16,90,421,380,389,405,470,471,52,49,89,12,5,0,30.09,25,24
12,7,6,4,3,-2,19,335,2139,537,535,554,692,682,61,55,81,9,31,44,29.91,31,40
11,19,2,7,23,-3,55,378,2565,510,507,562,708,697,61,50,67,15,28,0,29.76,34,40
12,1,7,7,23,135,47,370,2565,1080,1215,1262,1270,1397,55,51,86,3,9,0,29.94,28,20
1,26,7,7,35,-6,21,97,414,412,406,427,509,495,59,53,81,15,12,0,30.2,51,23
12,25,3,1,67,86,36,99,447,1240,1326,1362,1339,1417,50,41,71,6,22,0,29.77,34,16
12,15,7,6,46,0,13,288,1772,925,925,938,1093,1085,54,42,64,16,12,0,30.23,25,38
12,21,6,6,56,-2,14,126,710,360,358,372,486,476,52,48,86,3,10,0,29.99,30,24
11,27,3,7,36,65,30,87,337,1020,1085,1115,1107,1164,44,37,76,9,5,0,29.52,26,35
11,26,2,7,12,4,11,329,2161,1157,1161,1172,1306,1302,54,44,69,17,17,0,29.54,22,44
12,18,3,3,47,58,40,270,1589,535,593,633,685,735,55,49,80,11,15,0,29.96,36,39
12,7,6,7,57,113,9,107,550,668,781,790,775,880,62,56,80,9,28,33,29.87,28,30
1,30,4,1,36,-11,25,94,337,1215,1204,1229,1309,1290,55,50,83,16,8,0,30.26,18,42
12,2,1,8,75,141,6,275,1735,615,756,762,770,903,58,52,81,5,6,0,30.03,27,34
12,17,2,2,8,166,86,414,2704,1085,1251,1337,1319,37,55,50,83,13,3,0,30.11,8,4
12,26,4,1,28,-2,19,315,2398,875,873,892,1310,1300,50,39,66,16,7,0,29.98,22,44
11,30,6,3,71,138,23,136,679,675,813,836,811,941,49,43,80,10,23,0,29.87,23,33
12,9,1,7,36,-3,22,87,337,1020,1017,1039,1107,1096,55,47,74,16,6,0,30.18,24,37
1,30,4,7,74,-7,26,108,372,405,398,424,513,498,55,53,93,15,16,0,30.25,52,31
12,7,6,0,33,181,15,408,2586,980,1161,1176,1208,1381,60,53,78,12,9,21,29.94,21,12
12,1,7,8,59,311,16,125,651,980,1291,1307,1045,1348,56,51,84,3,15,0,29.93,38,30
12,4,3,6,9,2,14,87,326,980,982,996,1067,1061,56,51,84,5,6,0,29.85,22,24
12,12,4,2,8,-6,36,409,2704,612,606,642,841,827,59,56,90,4,9,0,30.26,43,26
11,26,2,7,35,111,23,98,414,1214,1325,1348,1312,1415,51,43,74,15,23,33,29.55,23,22
1,1,3,6,69,-11,20,82,262,443,432,452,525,506,55,51,86,15,13,0,30.13,50,28
12,16,1,1,35,-10,23,100,414,515,505,528,615,597,53,40,61,1,3,0,30.36,35,49
11,27,3,7,4,-1,33,240,1504,360,359,392,480,471,47,34,61,16,20,30,29.56,26,26
1,11,6,0,36,1,32,90,337,1083,1084,1116,1173,1166,49,41,74,15,9,0,30.21,19,31
11,14,4,7,74,-8,19,101,372,429,421,440,530,514,57,48,72,10,7,0,30.06,49,32
11,1,5,7,35,-11,19,98,414,1217,1206,1225,1315,1296,60,29,31,12,3,0,30.1,19,48
11,30,6,7,40,-5,15,362,2446,533,528,543,715,702,49,43,80,10,16,0,29.97,35,42
12,6,5,8,9,34,20,75,326,1245,1279,1299,1320,1346,55,53,93,3,14,0,29.95,30,25
12,13,5,2,8,-2,48,409,2704,612,610,658,841,831,59,53,81,10,10,0,30.11,45,27
11,30,6,7,35,143,35,98,414,813,956,991,911,1046,50,43,77,10,18,0,29.86,19,27
1,13,1,1,67,0,14,103,447,455,455,469,558,550,52,43,71,16,6,0,30.23,39,49
11,24,7,7,28,-9,23,295,2398,835,826,849,1250,1233,55,45,69,16,12,0,30.07,23,42
12,9,1,5,28,-12,15,310,2398,1330,1318,1333,320,300,52,50,93,0,0,0,30.13,6,3
1,13,1,0,19,7,24,235,1464,415,422,446,530,529,50,44,80,16,6,0,30.21,51,31
11,30,6,3,33,135,42,408,2586,955,1090,1132,1183,1310,54,45,72,10,18,0,29.83,27,44
1,6,1,4,4,-8,13,246,1504,360,352,365,486,470,45,40,82,12,5,0,30.49,26,23
12,7,6,6,22,31,48,99,451,649,680,728,748,771,61,56,83,9,30,40,29.88,32,36
1,9,4,0,58,-11,32,393,2521,495,484,516,708,689,54,45,72,4,18,0,30.04,34,42
11,26,2,8,16,88,9,235,1476,1290,1378,1387,1405,45,44,37,76,11,8,0,29.56,10,7
12,22,7,6,22,141,12,105,451,1134,1275,1287,1239,1372,50,43,77,16,7,0,29.88,36,29
11,25,1,1,35,-8,23,100,414,595,587,610,695,679,63,33,33,4,14,0,30.08,36,41
1,12,7,7,9,-8,14,87,326,428,420,434,515,499,48,38,68,15,7,0,30.23,51,22
11,5,2,3,72,0,28,130,599,500,500,528,570,562,59,51,75,6,5,0,30.07,35,52
1,13,1,1,54,-13,16,308,1846,1060,1047,1063,1248,1227,54,45,72,9,8,0,30.15,30,40
1,1,3,6,22,143,56,105,451,1134,1277,1333,1239,1374,54,50,86,15,16,0,30.12,31,24
1,16,4,7,36,-7,27,105,337,570,563,590,675,660,49,42,77,3,10,0,29.8,33,42
12,13,5,7,23,6,63,386,2565,1020,1026,1089,1226,1224,56,51,84,13,8,0,30.1,24,38
12,11,3,6,55,47,3,94,412,855,902,905,949,988,56,54,93,6,5,0,30.17,39,28
1,4,6,4,18,20,18,177,967,1267,1287,1305,1384,1396,51,44,77,15,9,0,30.45,31,21
12,7,6,6,45,-15,20,52,77,423,408,428,475,452,61,53,75,11,16,28,29.94,26,21
11,17,7,5,28,-4,16,310,2398,895,891,907,1325,1313,62,46,56,12,3,0,29.99,26,46
11,21,4,1,67,-4,29,100,447,440,436,465,540,528,55,41,59,0,0,0,29.85,49,31
1,12,7,6,73,-2,27,60,86,360,358,385,420,410,44,37,76,15,5,0,30.22,19,8
11,4,1,3,36,-3,40,95,337,510,507,547,605,594,59,51,75,6,5,0,30.0,37,54
1,5,7,7,29,-5,20,354,2419,1050,1045,1065,1224,1211,52,46,80,15,13,0,30.53,28,43
12,11,3,7,36,3,29,87,337,1020,1023,1052,1107,1102,58,54,87,6,5,0,30.16,23,37
11,26,2,6,62,2,17,99,421,659,661,678,758,752,52,39,61,17,9,0,29.89,35,41
11,17,7,6,73,-3,10,73,86,669,666,676,742,731,73,48,41,7,3,0,30.04,34,35
1,13,1,8,36,-4,37,95,337,1030,1026,1063,1125,1113,52,44,74,9,6,0,30.17,25,34
1,18,6,3,72,1,47,135,599,680,681,728,755,748,52,40,63,11,5,0,30.3,35,36
1,11,6,3,33,-5,14,406,2586,685,680,694,911,898,55,43,64,16,20,24,30.21,25,28
1,5,7,7,60,19,11,337,2254,1148,1167,1178,1305,1316,49,45,86,15,9,0,30.53,25,49
11,30,6,3,72,184,24,130,599,500,684,708,570,746,50,44,80,3,22,31,29.92,37,36
11,14,4,6,9,-11,32,89,326,1053,1042,1074,1142,1123,59,51,75,13,8,0,30.1,22,39
1,6,1,7,40,0,15,362,2446,1085,1085,1100,1267,1259,51,39,63,0,0,0,30.36,31,35
11,27,3,0,59,13,16,124,651,18,31,47,82,87,49,41,74,17,12,0,29.54,2,5
11,9,6,7,71,10,39,140,679,450,460,499,590,592,53,50,89,0,0,0,30.16,36,46
11,22,5,5,28,1,16,310,2398,1325,1326,1342,315,308,50,44,80,0,0,0,30.11,8,4
12,11,3,6,72,-5,35,146,599,387,382,417,473,460,53,50,89,10,6,0,30.2,25,23
12,4,3,3,71,-6,21,130,679,910,904,925,1040,1026,56,51,84,5,6,0,29.85,22,24
11,2,6,3,15,-6,19,288,2036,480,474,493,588,574,61,47,60,2,5,0,30.14,32,49
12,9,1,6,24,58,27,65,158,530,588,615,595,645,55,50,83,1,5,0,30.2,43,24
12,30,1,2,8,0,133,422,2704,612,612,745,854,846,56,47,72,15,17,0,30.1,28,34
11,30,6,6,11,157,12,154,807,769,926,938,863,1012,50,43,77,10,18,0,29.86,39,23
11,2,6,7,28,-7,22,296,2398,1260,1253,1275,296,281,50,40,68,13,5,0,30.12,0,1
12,19,4,6,74,50,23,93,372,955,1005,1028,1048,1090,56,50,80,4,3,0,30.22,27,39
12,7,6,6,79,7,18,150,751,495,502,520,585,584,65,54,68,9,23,30,29.94,36,45
12,14,6,0,54,-4,31,287,1846,635,631,662,802,790,56,43,62,16,24,0,30.05,40,23
12,1,7,6,74,268,23,93,372,955,1223,1246,1048,1308,58,51,78,10,21,0,29.91,22,45
1,14,2,7,50,-11,3,297,2338,990,979,982,1407,1388,49,41,74,0,0,0,30.19,18,14
1,18,6,6,22,-26,10,105,451,1115,1089,1099,1220,1186,53,40,61,5,15,0,30.27,16,29
1,31,5,3,36,-6,95,95,337,420,414,509,515,501,52,50,93,0,0,0,30.3,52,30
12,10,2,2,8,4,21,414,2704,1085,1089,1110,1319,1315,54,51,90,1,6,0,30.21,18,42
11,1,5,1,58,-7,29,375,2521,495,488,517,690,675,62,40,44,6,5,0,30.14,31,41
12,4,3,1,36,-10,29,93,337,810,800,829,903,885,55,51,86,4,3,0,29.81,29,31
11,30,6,7,54,194,18,278,1846,1195,1389,1407,1353,99,56,47,72,3,29,33,29.8,3,6
11,27,3,7,28,-8,23,309,2398,945,937,960,1374,1358,44,38,79,9,6,0,29.55,34,27
11,29,5,2,33,46,16,409,2586,1180,1226,1242,1409,7,56,46,69,3,22,0,29.82,6,3
11,20,3,7,71,-8,12,140,679,450,442,454,590,574,65,37,36,4,23,28,29.55,38,49
1,16,4,2,33,-9,15,400,2586,397,388,403,617,600,48,41,77,11,13,0,29.82,44,19
11,16,6,3,3,-2,32,326,2139,665,663,695,811,801,59,54,83,5,3,0,30.07,39,23
12,3,2,0,33,-7,25,399,2586,630,623,648,849,834,60,51,72,2,5,0,29.98,39,24
12,15,7,7,29,0,15,360,2419,1135,1135,1150,1315,1307,50,43,77,15,7,0,30.25,20,46
1,31,5,3,72,-4,45,145,599,494,490,535,579,567,53,50,89,4,6,0,30.32,39,52
11,19,2,7,20,-7,10,315,2079,1165,1158,1168,1300,1285,54,47,77,15,15,0,29.59,19,41
1,7,2,6,9,-3,46,97,326,1211,1208,1254,1308,1297,53,48,83,15,8,0,30.14,18,38
1,14,2,0,33,-8,24,408,2586,629,621,645,857,841,55,38,53,15,16,0,30.2,29,31
12,18,3,6,53,151,34,92,363,455,606,640,547,690,58,48,70,11,17,24,29.99,36,43
12,2,1,6,56,72,36,129,710,1154,1226,1262,1283,1347,56,51,84,0,0,0,30.12,32,28
12,3,2,7,18,-7,15,162,967,1220,1213,1228,1322,1307,56,52,87,0,0,0,29.9,18,38
12,6,5,7,59,25,38,129,651,831,856,894,900,917,61,49,64,11,17,28,29.93,24,35
12,1,7,7,28,-4,18,296,2398,480,476,494,896,884,59,51,75,10,12,23,29.84,29,34
12,9,1,8,9,13,24,80,326,485,498,522,565,570,53,50,89,10,5,0,30.21,36,49
1,9,4,1,35,-9,24,100,414,995,986,1010,1095,1078,52,42,69,0,0,0,30.15,23,28
12,14,6,6,72,-9,44,145,599,420,411,455,505,488,55,46,72,15,18,28,30.08,48,30
11,28,4,7,23,-1,22,381,2565,840,839,861,1041,1032,50,37,61,6,8,0,29.59,9,16
11,11,1,7,10,-8,12,370,2457,480,472,484,670,654,60,53,78,2,5,0,30.06,44,22
12,10,2,0,33,-4,19,404,2586,1065,1061,1080,1289,1277,54,50,86,0,0,0,30.21,18,42
12,6,5,0,54,292,27,291,1846,1004,1296,1323,1175,19,58,53,84,13,9,0,29.94,7,7
