,TAXI_OUT
8289,18
10011,37
316,16
16142,29
4097,22
17248,22
6312,29
20427,21
17555,11
8993,19
16716,31
18771,16
10804,10
19944,36
12362,10
14230,29
27049,16
23476,22
9761,23
21244,15
13952,27
19567,20
2242,14
20766,17
15508,12
27264,15
8715,21
1469,20
27804,14
23729,29
28671,22
8548,25
10540,10
27793,19
4386,22
10328,21
21431,26
25164,19
2928,18
8011,15
4838,26
7180,32
23732,35
10922,34
17027,35
729,12
7249,32
23277,13
16279,17
6979,33
15544,15
4180,19
20496,20
26344,12
12135,19
21937,19
26320,23
25163,26
20849,18
17969,17
25876,19
18761,19
11044,20
7875,28
5465,17
18543,28
6838,16
7400,17
15210,23
18083,19
22039,14
23265,29
27450,17
22919,20
17334,15
3726,16
20906,13
19869,23
23317,17
8503,23
28340,21
27008,22
9592,14
15055,29
2063,25
25782,24
24739,15
19402,31
20114,19
9735,24
13386,26
25551,31
28177,19
3585,19
3736,11
11483,24
17628,15
1609,22
21037,22
6144,15
28565,18
19485,18
2259,21
23213,25
14715,18
793,13
13969,32
26178,26
20599,17
21966,12
11185,20
25573,24
12617,15
11952,29
23137,10
12954,16
1529,21
25627,17
8313,32
12035,16
7869,24
22026,22
12280,11
18302,20
7666,23
28534,30
12302,16
7114,23
15319,21
1404,23
4639,25
26674,22
14935,26
21179,27
25874,16
18652,18
7626,20
7191,20
3330,21
9819,31
1502,10
4914,16
3791,23
26615,18
12838,20
26622,35
27527,28
15757,22
12102,23
22505,24
13015,24
16622,26
3460,22
748,20
11734,18
6080,20
16121,37
431,26
14190,16
14821,25
19566,11
24528,37
10790,29
1960,21
12502,25
3961,29
28119,14
19080,24
2137,14
2932,23
11605,17
3378,10
24310,36
7752,19
22135,24
4885,14
21261,18
5241,17
16658,27
167,21
27485,13
14671,22
13976,15
26428,24
3988,19
14939,28
15244,17
21915,15
20867,14
14410,22
15842,17
22482,33
1737,16
8444,22
16232,23
12893,22
7558,29
23235,35
10484,27
16957,31
442,19
3462,14
15934,14
9306,23
16401,13
1792,21
23309,19
8343,16
11662,16
19045,17
18887,20
2014,14
12089,13
27744,23
446,35
20128,18
17912,13
24895,25
24522,36
2886,13
23419,15
18609,18
7625,33
11122,12
24934,17
9524,21
8218,18
21189,40
7616,19
13089,27
14449,14
28055,26
12929,13
19862,17
15267,24
2111,25
943,23
10782,13
13011,41
14649,11
16130,36
22776,17
19168,22
21421,33
25993,40
23477,18
1996,11
5815,13
3619,16
21935,17
5156,26
27614,32
15002,40
21464,17
13871,25
18104,19
11109,16
27218,12
21910,14
26865,13
22152,14
19835,16
1542,23
12406,36
6794,27
10414,12
14637,21
342,16
3412,22
14689,21
498,11
25251,10
6063,16
21878,21
11055,26
20485,17
26796,14
13790,24
13120,17
4851,14
11846,36
662,17
15957,20
11833,29
5803,18
11061,23
3399,25
28787,18
21553,17
4898,23
7562,33
7808,28
27975,17
14668,25
13427,27
2840,22
21204,22
15751,16
3375,11
11184,23
6457,15
1748,19
23692,28
9633,15
1467,15
26307,16
20298,29
18349,18
25747,18
3405,19
1018,24
18180,16
22818,18
10153,35
11238,21
26024,19
16751,28
12601,20
24543,16
23587,13
672,17
23450,20
1201,35
4203,25
4164,22
18744,13
27154,22
4552,17
14173,25
6438,15
11526,16
8688,24
26429,34
11883,32
9503,31
28049,16
26315,15
18007,12
3567,16
15792,17
2346,17
867,22
7043,29
6105,13
7628,25
11905,20
26995,24
11177,15
19003,28
22419,16
10843,16
16149,27
15698,22
14660,16
7044,14
10426,20
20687,26
25194,18
11346,29
13881,24
28557,14
279,31
25594,18
26074,16
12121,37
1696,15
18964,18
5385,20
12130,21
4230,15
3220,18
20999,14
22035,12
8589,9
19521,35
25342,16
20667,15
13295,20
1303,20
10775,22
15324,18
20218,24
10067,26
13491,31
12324,20
24887,26
27097,14
17332,11
20015,14
16051,24
13594,16
15381,30
19195,32
11819,23
10573,29
1323,23
6464,14
6768,16
27594,21
12237,15
6618,18
1668,14
5906,20
16045,22
19891,17
6051,17
14877,38
15973,16
18902,15
18893,24
24510,41
14365,31
10175,29
24806,15
8770,27
18341,23
9635,12
6229,22
12823,33
761,15
9069,15
17818,26
14780,14
17530,27
26780,14
218,12
14534,16
3873,26
25158,25
23789,22
25798,21
3673,12
22851,15
9537,15
23649,15
12276,14
15383,29
13628,23
27927,16
27253,15
25030,29
2517,29
12765,16
14777,17
14250,22
18785,12
532,25
27588,15
12735,20
15833,31
5763,13
3488,13
27262,15
15374,29
10001,20
469,16
13292,20
8485,17
21131,16
17345,18
18109,22
21123,17
9533,18
20463,28
4716,23
25861,34
28770,23
27221,23
23963,23
19605,22
1517,32
12820,31
11922,22
27518,17
11668,14
33,19
1637,20
11017,12
5824,15
12623,21
3610,13
2637,20
16886,17
23742,17
8734,15
278,18
27477,15
9380,34
8761,18
16461,17
26268,23
13671,30
12292,20
6497,30
9613,32
19760,24
24771,14
6215,10
11419,22
21707,20
4226,29
19190,19
13938,14
21483,24
18196,13
6085,17
25933,26
1913,29
8915,19
6375,20
24610,12
28614,23
22696,23
24167,13
2222,33
5072,16
11928,15
23981,15
15469,31
20829,38
6162,23
8502,21
23422,15
8001,15
2072,17
27700,18
6574,13
23695,17
26467,19
12263,33
18321,17
11463,16
5139,34
8765,12
20146,29
24944,19
16599,26
20088,11
6306,16
26324,35
6141,17
23395,10
12158,30
6206,17
8068,17
14225,18
17633,15
18849,11
25176,27
14287,10
3580,19
9351,12
21137,20
20946,21
15475,25
4188,16
24313,14
19099,22
831,15
18507,37
14203,19
21974,26
5207,20
13626,19
24996,16
6062,22
22083,18
11993,35
17053,19
10576,33
25093,32
16639,21
16174,22
23219,12
6896,31
3925,18
2390,29
6079,16
23334,18
15099,18
23482,13
13958,31
4004,12
582,13
17452,17
4400,15
6558,27
3140,11
847,15
14719,22
10417,15
11737,17
7584,18
10604,16
334,33
11767,24
10184,35
5070,20
13293,14
13676,10
1307,24
16906,27
18981,19
27246,16
18450,20
11609,13
13757,19
706,27
22790,18
19445,17
28208,19
21525,26
19701,24
4756,20
23640,15
24558,33
14281,37
7596,14
25051,19
17309,21
26002,22
12390,11
6961,12
7658,17
12233,15
15667,24
3015,15
4937,17
6536,22
6760,21
14511,11
1847,17
24327,12
24594,22
8073,17
18173,24
26868,13
23552,11
18575,29
28539,25
17432,14
10040,29
1165,34
100,9
12234,20
1576,19
26665,19
16361,12
14952,26
13751,24
18763,15
27367,13
16387,15
9440,23
5788,13
12183,27
24345,17
10682,20
9198,14
6179,15
25994,39
26220,38
17849,25
21350,18
21504,28
25790,17
20013,30
4210,19
14370,33
5252,16
976,16
964,15
10454,17
8919,15
10138,28
2195,16
10747,18
2912,20
21259,16
11681,19
11203,22
7748,27
3765,27
25390,16
24749,13
19775,25
24905,19
24193,29
4976,19
25648,14
3932,15
16440,20
4664,13
19171,33
19278,14
12402,15
3281,31
10007,18
25085,26
8402,19
26717,36
24376,17
17392,27
21970,12
28522,35
15771,13
11760,17
10247,17
22804,35
10305,16
1983,22
180,14
2757,19
7528,20
5506,30
7736,17
9901,35
6032,16
21066,24
561,19
14822,20
13494,28
14791,15
2065,22
11403,27
24588,20
20898,18
17622,14
25893,15
27976,13
13304,15
9241,17
18359,33
16101,20
24223,18
19060,17
4163,22
2730,14
23822,12
24736,19
27324,40
15464,17
7849,26
22506,24
1942,18
7685,14
10690,34
4170,20
12117,12
7102,20
598,22
13734,14
6462,19
5674,24
7968,11
17204,28
5177,14
24480,23
11125,12
27695,13
22747,18
5982,27
6786,24
1324,27
27407,30
27334,32
28114,17
24258,17
13783,19
2261,20
13636,35
7816,20
27172,17
25526,16
7274,23
21273,14
18020,9
5313,14
21601,17
13597,12
7692,22
4037,19
23717,18
4168,15
14502,33
8609,28
10123,32
18537,35
159,18
10327,29
7066,14
27224,22
6514,18
1100,16
21327,22
25847,18
9112,14
26501,16
26679,26
20698,21
12230,16
6139,14
16352,22
28006,13
8645,23
3933,17
26416,19
4688,11
21170,23
27619,18
22697,12
21985,27
12935,20
19323,18
26801,17
24893,31
4818,15
4332,25
16517,23
377,27
19313,17
11482,25
8217,20
6631,17
7179,31
15224,19
11888,27
26291,24
26050,20
20986,16
3689,21
26541,32
21563,16
2325,26
6103,22
10333,13
26435,26
4530,24
6222,13
6739,21
20203,15
21432,23
15200,25
10030,19
28182,26
17412,21
6478,18
5148,15
16815,29
4045,20
142,37
7052,17
7860,30
9706,40
23415,14
27306,15
12214,19
21258,15
22181,20
19325,18
144,19
16450,37
12813,20
23922,35
23682,18
27750,20
23271,19
27564,18
13580,10
20832,22
17882,15
17126,35
3940,25
16808,17
8329,21
11675,21
17823,28
24847,22
7864,27
8179,10
2441,15
143,23
685,28
7836,21
6292,22
25558,18
4472,23
24128,23
21106,22
16726,19
7727,19
1949,20
21490,19
20225,23
23392,17
10384,32
9949,32
14292,20
15754,16
10325,11
6689,35
14579,13
7728,21
18514,41
15688,13
26715,41
17662,17
22887,29
417,23
4912,18
9856,14
7117,24
13611,10
3577,21
23426,22
747,16
13966,35
24683,18
25097,26
9837,23
28169,17
18948,14
2749,23
3085,11
10686,15
3513,16
14911,40
23749,17
12637,16
14229,20
16880,12
678,41
18416,18
25136,25
14713,23
6504,20
7638,15
13397,27
21536,31
9299,14
12817,35
10116,30
11081,17
28381,25
13005,19
17369,14
12086,31
21042,21
16593,24
6029,22
6156,16
2216,18
15046,19
20479,20
11421,32
27258,10
16867,21
13719,20
10901,25
22201,30
8908,21
18397,14
20799,29
26088,24
21956,20
11412,18
6982,28
132,15
8631,30
13712,16
11786,33
15317,26
20869,34
23590,20
27678,21
10391,27
2890,12
9143,20
8611,23
2799,40
21657,16
11970,12
10623,18
11882,29
26402,17
28613,14
12206,22
19091,19
16189,28
17867,24
15060,28
18668,20
16017,20
23164,21
20030,21
9546,17
24447,17
13477,20
12380,17
18832,15
26568,30
14413,24
17685,12
8195,24
1575,12
8515,23
4800,10
28028,16
27887,19
16893,32
27624,21
18736,19
27157,18
23139,22
18304,27
11059,28
22004,22
13438,25
13572,19
3204,13
10022,26
854,38
19885,24
12352,27
16157,20
23162,21
6874,17
27095,26
22504,28
6119,15
21205,21
16168,14
17311,22
1340,16
6968,19
18824,11
6275,15
17774,25
7098,14
27880,12
21004,23
15068,23
20651,12
18865,18
5730,24
28409,22
26418,15
8419,16
22565,30
6174,12
7156,23
2795,15
3173,28
11246,15
4794,16
20280,22
10425,29
9799,26
22874,17
24946,18
3465,17
23546,14
14278,20
6980,34
26092,17
16477,18
27970,20
6785,29
23355,15
18227,17
4122,11
2670,23
16595,41
9012,19
18788,17
1016,17
18137,16
32,20
20197,21
17482,26
6039,26
7791,34
15351,16
8477,22
21591,18
23799,15
14415,26
22531,14
25462,15
20352,28
15914,19
2510,22
20802,29
1628,17
9666,14
22955,22
716,14
28683,13
9796,15
27844,19
1973,20
1728,14
16999,18
2150,25
11317,18
18977,27
1422,24
18608,28
21969,17
22808,28
11706,13
24360,13
3797,13
20021,10
640,20
9122,26
15243,32
22722,25
10852,32
22337,27
20611,23
5742,15
23433,17
27266,13
5873,35
504,15
3826,21
8469,19
18746,10
11467,23
19563,16
28304,17
8872,16
14354,17
21487,20
15252,23
2270,12
12593,20
6741,16
13949,20
26956,14
20264,37
11815,19
461,13
6252,16
16322,20
6123,18
7832,22
10055,26
22709,31
25836,16
3321,22
25432,25
2816,26
18767,16
7314,12
4842,18
20285,11
17833,22
7426,26
3083,21
25562,23
4091,19
16165,21
22460,40
94,14
24130,28
22630,21
17423,23
3976,26
12103,26
26875,15
3612,21
14551,19
16147,24
22477,28
5743,14
21022,22
27092,24
14145,25
300,17
28327,19
24387,12
28146,14
27410,9
25718,16
23707,14
2443,16
22491,28
21748,33
22527,18
21424,24
4577,14
7202,33
26,24
3808,25
25321,11
8986,22
10350,21
16790,15
5947,18
23676,37
10062,15
8145,13
26916,20
18506,41
2693,27
22438,14
9539,22
10543,33
2337,16
8390,22
6806,19
14874,34
2311,18
24417,27
12132,32
11889,30
15259,14
24281,14
10667,22
20342,24
10057,20
26362,24
10691,15
5977,26
17786,15
7680,16
20693,19
27826,26
5127,21
9727,20
19128,25
3073,13
2524,29
6583,21
21522,14
5532,29
18111,34
17551,16
19103,14
2125,33
28817,21
18049,25
14220,16
5541,11
6559,22
471,17
27807,15
5409,17
2248,19
10045,32
13576,17
5825,16
26229,19
15152,37
25693,15
9286,10
2290,20
28606,21
1832,11
10637,23
22878,17
249,23
1069,18
25346,13
1459,24
2713,18
25619,12
1501,36
17747,14
973,17
10786,14
23558,21
28716,13
12322,22
12947,11
4437,13
18208,22
14367,36
14298,16
3613,17
10862,19
2541,39
16939,17
17544,19
17289,19
529,22
5074,16
3521,15
19854,32
12139,21
4278,28
12979,26
27828,19
20850,19
5893,27
15438,13
22306,33
21519,34
20924,14
25539,18
27001,15
1991,24
12409,15
16019,19
4493,17
21778,29
2394,21
5552,29
11258,22
6043,20
4665,16
22481,34
22219,12
7200,20
19879,18
2519,17
14299,36
7486,18
2603,20
18415,22
2388,29
23158,21
10065,27
12695,20
6831,21
14856,12
15211,31
4814,22
23320,20
2486,13
2472,11
287,16
13471,19
22508,24
5850,15
5765,21
1050,25
14474,25
26766,23
26866,11
18772,21
4523,14
17611,17
23644,12
13641,14
26114,19
22755,19
22921,14
1249,12
3439,19
12372,17
17084,17
8752,20
9797,30
22659,15
7089,22
23201,17
4825,20
8064,14
11578,18
9271,28
8982,15
22638,19
9809,21
20775,37
26601,19
13289,12
1182,23
18847,12
632,20
10767,19
4143,17
5449,16
16755,26
23697,17
10756,32
15339,26
7062,22
4952,24
290,19
19551,24
19795,16
18542,35
5556,16
18005,16
13262,18
10285,18
26195,34
13705,25
11507,17
3719,17
20130,34
12222,28
9553,24
18481,32
654,17
4595,36
26366,20
4099,25
24704,17
191,16
10220,32
13093,23
22117,32
17169,20
21709,37
28781,14
21232,16
23673,23
23602,17
18234,14
11259,14
11293,22
6581,17
16822,27
24539,13
11066,24
23901,24
27331,34
364,19
28067,14
26928,41
23929,28
24463,26
27510,18
25341,14
5295,22
8023,19
12948,17
10884,37
13385,16
22512,17
19840,27
25368,10
16173,32
25381,14
14972,31
3632,26
4594,39
20271,30
14967,27
28496,30
10856,21
16546,28
28122,22
26084,14
9173,16
23663,12
26676,26
19423,24
16116,27
21384,19
1803,19
12012,27
18120,35
7423,17
28386,21
20533,31
11404,29
16852,18
21381,24
11914,17
11969,13
25604,13
16565,13
5609,22
170,18
19560,31
24724,12
15017,31
15721,16
3468,12
1784,15
18330,38
24491,28
18703,27
3903,15
26709,39
14066,18
4793,12
24402,13
28134,17
20570,21
24734,13
22467,35
9390,28
15780,14
21606,11
7484,22
24449,15
17150,20
11923,27
27234,13
8931,22
13195,15
28130,17
21864,28
21727,31
4149,31
21293,16
12654,14
5116,20
10502,16
7513,26
20974,25
11973,18
3683,20
19625,33
18950,24
14614,36
15843,14
2866,18
6561,8
19821,19
5230,12
28384,25
8520,34
11401,15
1889,24
26294,29
5578,20
481,28
2026,35
27242,12
8292,21
4338,18
674,22
25426,21
12363,19
23537,26
489,12
3872,23
12621,12
11026,18
2941,18
12604,19
636,29
13252,15
25457,11
18126,19
11354,14
27790,15
7457,14
6184,23
6970,22
5903,27
6706,19
26456,32
25454,19
27135,17
28756,35
14264,14
8116,15
6471,18
6762,19
15709,15
24811,16
26263,19
25864,23
26852,21
18925,29
27574,13
13204,16
11792,30
24575,12
2196,29
4251,23
24349,21
14070,13
9368,19
2103,19
24656,17
4434,18
18006,36
5004,18
13380,41
1330,22
8365,30
20861,15
15786,24
22062,41
19976,27
17454,15
17567,29
10720,22
8604,17
22335,31
16080,20
7647,22
23185,13
18380,29
5688,15
13426,19
22297,22
14684,14
940,27
19830,14
17752,12
7903,29
11382,18
27816,15
24951,17
9593,14
183,20
25460,14
1600,17
464,15
21977,25
8468,13
28065,14
24032,26
9863,20
18491,26
6068,14
17351,19
22424,12
21098,29
12240,12
8283,24
338,17
17353,20
28246,13
20355,26
4161,15
4869,29
22369,37
9387,23
1818,18
26832,17
3766,22
19739,12
15168,21
17218,29
1360,15
13563,20
27105,28
16600,24
22784,22
9562,15
4621,11
7687,14
26254,23
12186,24
8657,24
11060,20
6938,13
10129,41
26687,16
740,23
14790,14
5629,18
22679,29
2639,16
21097,28
15560,25
11432,16
25547,24
3477,23
18063,20
25411,16
16114,19
20808,15
14488,19
26222,30
16428,18
20535,37
4378,23
356,29
7863,29
28768,29
26862,20
13476,24
8971,24
7724,20
5915,28
5520,29
5584,15
17108,30
27496,19
3525,19
24064,15
12303,10
18139,23
11569,10
21590,19
25694,16
19125,18
14347,27
12365,19
6278,19
6832,14
7929,16
470,10
22770,28
14065,17
13070,22
5386,20
23151,26
12592,13
19878,14
1140,14
3796,10
21653,15
4816,14
9958,35
18336,25
25325,15
6893,18
27622,16
9386,30
16838,14
25981,18
26466,22
9341,31
19455,16
1640,18
21991,22
21294,25
7539,25
18552,35
835,13
19676,15
21799,14
26267,21
12150,17
10658,21
2487,14
23438,21
14495,13
14489,30
4079,31
3626,15
22141,12
10925,27
19110,20
26008,11
27189,19
14423,19
2554,20
7253,35
6891,31
14279,13
25754,24
449,11
2969,13
10507,13
4923,20
15035,30
19351,13
27832,28
24834,18
3779,18
20654,29
786,18
2349,16
4448,19
13748,17
27405,27
6137,19
22051,19
4733,14
17274,17
11480,18
2577,17
16468,20
12159,40
5867,38
11022,26
18060,19
9366,19
17382,25
3656,18
9782,17
27660,22
2699,30
19708,20
1972,23
18307,15
25542,23
4743,18
15940,28
13458,16
28643,22
9134,18
7015,16
9980,34
28228,40
17599,17
27457,18
5085,40
21943,11
18027,18
17905,12
15821,24
2566,16
12573,17
10456,17
12984,28
13869,29
16826,16
14051,29
10383,14
8654,28
27629,24
9370,15
12515,26
16426,16
18539,30
22842,20
22148,17
21162,17
18369,38
19116,19
20409,24
4807,15
266,18
5076,15
3640,13
25439,21
19726,31
23358,17
16154,22
1937,15
4247,34
18315,20
20514,34
24829,14
3789,14
17680,11
21360,19
25217,18
9948,38
1229,16
13315,22
17836,12
23303,19
3093,17
11866,35
7648,16
10435,23
28107,14
21031,20
9908,24
9328,13
19379,18
18357,36
6072,12
27119,24
25899,17
21428,31
5686,11
28004,18
25133,28
13854,17
11537,24
18795,12
8689,24
18558,20
19261,15
1109,23
27143,24
14420,13
3527,12
7843,31
2556,17
14043,28
1874,29
14473,27
13829,17
17573,17
27888,16
20580,22
5950,17
18669,15
9767,20
514,15
9001,14
2930,22
14829,20
4559,18
6750,20
2148,18
11335,19
237,21
797,18
18965,14
7222,21
9777,19
21272,16
21147,17
13864,19
19283,24
5978,36
28164,25
14467,16
7589,22
22840,19
20579,35
5870,39
21715,18
27235,13
13517,17
13831,25
6719,18
23028,23
11939,17
6810,20
18084,22
28689,21
313,15
28638,21
18629,36
19809,12
8231,34
18201,14
21164,32
10072,11
4182,17
24272,22
8943,16
8858,36
9164,13
5672,25
9549,14
23914,39
302,15
7304,14
9089,14
4652,12
13534,12
8861,33
21167,28
5392,16
12131,17
5466,19
23398,18
15618,27
14523,15
13717,18
27633,19
21807,12
8568,25
26140,20
614,18
14961,36
10362,22
24208,31
13415,24
14517,16
17298,23
6090,18
2557,34
23606,17
16780,25
28397,20
21521,21
19174,29
5956,21
28494,32
21695,21
12976,21
23452,18
25807,18
24127,16
25427,12
4867,12
17670,22
4423,9
18603,36
22951,14
25903,25
23302,14
27484,17
8930,17
13350,32
11829,27
17803,29
11362,21
7443,20
1402,27
18866,18
6290,22
12983,21
11119,18
27039,19
20596,13
10365,29
26703,20
28070,15
16698,19
26912,15
3444,19
26241,14
1581,12
4834,15
7273,21
6532,25
6134,21
23739,21
1936,41
21047,22
17773,32
7933,17
5459,17
1755,24
28445,21
1033,13
6434,22
27751,11
17862,18
9161,15
18169,17
6570,17
13999,17
11742,26
14707,15
2354,22
637,30
5149,15
14652,22
27811,15
16722,14
2791,12
3211,14
4601,15
1785,25
1908,13
3870,22
5720,18
4252,28
1752,16
22731,14
22517,29
10101,20
8629,15
12558,11
18046,38
26639,36
20505,22
21239,19
16837,21
15295,13
28481,17
18448,17
17099,29
15901,15
22010,16
16369,28
21308,26
28015,16
987,14
7302,18
25603,15
24298,17
1048,30
28553,10
24422,22
23672,13
10772,18
26584,34
27282,19
16390,18
6879,23
6393,20
25586,14
16718,21
5086,16
25848,31
24047,28
22654,21
24666,19
28035,18
8142,10
7004,18
6212,20
22435,19
4237,17
2527,19
27051,17
10974,14
6161,22
4330,16
2589,26
13432,38
13218,21
28002,27
27705,13
21629,22
13562,17
11442,18
15818,26
4317,36
11549,16
12791,17
4334,15
13486,16
25401,16
10905,36
22190,27
12942,20
27228,20
26335,25
24735,23
17643,10
8664,17
22923,16
21141,17
7038,34
13595,12
15305,24
7027,23
18255,38
5302,16
13674,25
24198,17
14019,22
25608,16
4780,13
2737,29
16354,14
12384,20
19592,15
16202,26
26010,35
4846,15
17130,35
17249,31
23017,16
21355,38
21491,16
13143,14
21063,19
21901,24
20601,18
6273,18
18361,24
23022,22
25149,22
22241,25
16902,15
22601,15
14444,18
25359,13
16572,23
8294,22
9867,28
3091,14
8162,31
17895,13
26968,20
20781,33
645,13
24077,13
18164,13
12683,17
19104,18
15100,15
25887,18
25186,16
19991,23
24406,18
1769,34
20344,20
20276,20
7917,18
20450,19
10717,20
1416,19
8372,21
21210,18
14884,23
24696,16
13309,12
13625,20
11511,15
13883,13
22619,35
173,19
20820,11
9784,18
9428,14
20250,28
23427,23
9223,16
19580,16
28306,17
5959,19
25312,21
26663,17
5269,12
6910,25
13901,29
2272,16
11619,39
5991,13
7788,35
4319,21
25386,16
9184,20
9726,33
16478,21
21295,18
18320,16
4113,13
18112,18
17486,25
12326,22
23586,18
12495,20
9791,13
621,18
6305,10
1864,19
28447,23
20190,15
25004,14
17457,28
15760,16
10078,19
24933,19
17612,13
19289,41
25971,12
6864,16
9530,14
11194,14
9371,14
25079,20
16970,18
3528,10
231,18
25102,14
7084,20
20282,14
27362,17
19321,13
22193,24
13688,17
181,13
13856,15
4531,25
14529,23
15000,39
28707,16
11695,20
5952,17
1426,17
14442,33
15874,18
11491,25
3443,27
20613,20
27726,23
14783,23
23466,16
28453,23
16290,31
6533,8
25248,10
17239,24
4270,12
16683,20
7430,24
15116,17
21040,23
12992,26
2372,17
23984,15
61,16
2285,26
12500,23
21979,24
2901,13
13189,16
10008,23
6653,30
20325,19
14265,18
15887,21
7205,21
26106,10
21699,19
10611,28
4922,20
11295,21
5544,15
10047,27
15928,25
27547,17
17620,18
14158,18
1699,15
24211,24
20771,23
18348,15
5499,20
8185,18
13465,19
23335,32
16969,30
2439,15
27626,26
25077,13
3484,14
2483,18
23920,31
19249,21
3608,19
8430,18
23446,18
26299,22
26168,20
16512,14
19690,14
26040,18
22312,11
21732,29
1584,16
11016,32
2031,16
15948,24
28499,25
12740,17
13030,20
21492,19
2398,19
15598,16
698,13
3179,15
25650,16
12536,36
23141,16
25502,18
23414,19
1773,11
22401,12
13322,17
15987,12
26011,12
15196,16
1797,21
26406,25
3258,18
10038,24
9100,19
1168,31
7456,28
16201,14
2218,18
2278,20
5407,29
23881,28
10405,14
27278,17
3496,13
7854,26
28267,19
16905,23
21650,15
9921,22
19804,16
6180,11
4678,17
21523,17
16770,15
26545,18
6663,29
809,21
9644,19
19428,29
18877,25
23656,23
560,17
7731,20
24381,14
7696,17
5704,17
27925,14
11457,17
28193,27
18367,35
16214,17
3958,30
7631,20
10093,30
10356,34
20787,18
7256,38
27884,12
17617,24
17307,13
10969,20
10837,39
4167,18
8238,15
26730,31
15904,22
2451,11
28282,30
14469,31
7463,13
2165,14
20067,19
21730,21
14175,14
12795,24
20735,29
7357,25
13737,18
