MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEP_DELAY,TAXI_OUT,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,WHEELS_OFF_M,CRS_ARR_M,Pred_Wheels_On,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr
11,5,2,AA,JFK,-8,15,403,2586,1065,1057,1072,1288,1272,52,48,86,WNW,21,0,30.02,Fair / Windy,20,41
1,4,6,AA,LAX,-3,23,92,337,1097,1094,1117,1189,1178,53,46,77,W,9,0,30.39,Partly Cloudy,23,39
11,26,2,UA,LAS,-10,13,98,414,656,646,659,754,736,52,39,61,WSW,9,0,29.89,Cloudy,35,41
12,17,2,UA,SEA,-4,15,140,679,445,441,456,585,573,50,40,68,CALM,0,0,30.24,Cloudy,32,47
11,18,1,UA,IND,-7,20,303,1943,375,368,388,498,483,61,53,75,CALM,0,0,29.97,Fair,49,32
12,20,5,OO,RDD,135,16,71,199,1088,1223,1239,1159,1286,52,48,86,CALM,0,0,30.12,Fair,20,43
1,12,7,AS,DCA,5,25,380,2442,1030,1035,1060,1230,1227,50,43,77,WSW,7,0,30.15,Partly Cloudy,31,44
11,30,6,UA,LIH,177,10,307,2447,965,1142,1152,1392,121,56,47,72,SE,20,0,29.81,Mostly Cloudy,2,1
12,31,2,AS,AUS,2,13,240,1504,420,422,435,540,534,49,42,77,SSE,5,0,30.16,Mostly Cloudy,48,34
1,31,5,OO,MFR,134,16,91,329,902,1036,1052,993,1119,61,50,67,NNW,5,0,30.28,Partly Cloudy,29,34
11,22,5,OO,RDM,-7,19,111,462,360,353,372,471,456,53,48,83,SSE,6,0,30.16,Fair,26,26
12,4,3,UA,STL,24,10,273,1735,1152,1176,1186,1305,1321,56,51,84,E,3,0,29.92,Cloudy,27,27
11,1,5,AS,SEA,-12,14,135,679,815,803,817,950,930,71,36,28,CALM,0,0,30.08,Fair,26,36
11,22,5,OO,SAN,-7,15,100,447,580,573,588,680,665,60,49,67,N,5,0,30.16,Fair,35,43
11,15,5,OO,BZN,-2,8,154,807,970,968,976,1064,1054,59,53,81,W,18,0,30.14,Mostly Cloudy,23,24
12,18,3,DL,DTW,0,44,336,2079,505,505,549,661,653,56,50,80,ESE,12,0,30.01,Mostly Cloudy,42,24
12,20,5,UA,IAH,53,19,259,1635,715,768,787,854,899,56,49,77,NNE,3,0,30.14,Mostly Cloudy,27,30
11,6,3,UA,SEA,0,10,133,679,1107,1107,1117,1240,1232,52,48,86,WNW,10,0,30.0,Partly Cloudy,24,39
1,3,5,OO,SNA,84,14,93,372,918,1002,1016,1011,1087,53,48,83,CALM,0,0,30.19,Mostly Cloudy,27,36
12,28,6,AS,LAS,-7,20,100,414,360,353,373,460,445,41,40,96,CALM,0,0,30.17,Fair,31,24
12,6,5,UA,SEA,-10,13,140,679,445,435,448,585,567,59,51,75,E,15,0,30.01,Partly Cloudy,36,49
11,5,2,UA,DEN,-2,13,163,967,805,803,816,908,898,58,48,70,WNW,18,0,29.98,Fair,30,30
1,6,1,AS,LAS,-14,20,100,414,1195,1181,1201,1295,1273,51,39,63,CALM,0,0,30.36,Fair,17,47
12,22,7,WN,LAS,15,21,100,414,825,840,861,925,932,53,44,71,W,14,0,29.81,Mostly Cloudy,24,27
12,15,7,UA,IAH,103,17,260,1635,1205,1308,1325,1345,1440,47,41,80,S,3,0,30.27,Partly Cloudy,21,19
1,21,2,OO,SLC,-1,19,152,599,385,384,403,477,468,53,45,74,SE,9,0,30.1,Cloudy,27,23
1,19,7,OO,SBP,-17,10,79,190,619,602,612,698,673,53,37,55,SE,8,0,30.13,Cloudy,29,35
1,15,3,OO,MRY,-4,15,56,77,877,873,888,933,921,53,39,59,WSW,13,0,29.97,Cloudy,23,27
12,10,2,OO,OKC,-10,11,245,1384,465,455,466,590,572,55,47,74,CALM,0,0,30.25,Mostly Cloudy,33,47
1,7,2,DL,SEA,-3,10,141,679,565,562,572,706,695,53,44,71,NE,7,0,30.18,Mostly Cloudy,30,43
1,8,3,AA,PHL,-9,28,394,2521,660,651,679,874,857,54,44,69,W,13,0,30.09,Mostly Cloudy,28,32
11,26,2,UA,MSY,-1,13,287,1911,942,941,954,1109,1100,50,45,83,S,32,41,29.54,Light Rain / Windy,22,37
11,9,6,DL,SEA,-1,17,127,679,796,795,812,923,914,58,49,72,W,18,0,30.06,Fair,17,30
12,16,1,AA,PHX,-3,17,134,651,680,677,694,754,743,55,38,53,CALM,0,0,30.3,Fair,36,41
12,21,6,OO,MTJ,21,18,152,791,1014,1035,1053,1106,1119,58,40,51,VAR,3,0,29.86,Cloudy,26,31
11,3,7,UA,SAN,-6,15,96,447,1020,1014,1029,1116,1102,66,36,33,W,14,0,29.93,Fair,29,40
12,31,2,OO,ASE,93,26,180,848,460,553,579,580,665,56,47,72,ENE,5,0,30.14,Mostly Cloudy,32,35
1,30,4,OO,SLC,-3,28,139,599,661,658,686,740,729,59,53,81,WNW,10,0,30.24,Mostly Cloudy,40,36
12,7,6,B6,FLL,-6,20,389,2584,1155,1149,1169,1364,1350,58,54,87,SSW,7,0,29.94,Light Rain,20,20
1,10,5,UA,ORD,-6,21,283,1846,360,354,375,523,509,48,42,80,ESE,5,0,30.31,Fair,50,30
11,19,2,OO,BOI,-14,17,125,522,360,346,363,425,403,55,51,86,W,21,0,29.79,Fair / Windy,26,6
12,29,7,OO,STS,-12,9,50,66,380,368,377,430,410,52,47,83,CALM,0,0,30.11,Cloudy,21,11
11,3,7,AS,LAX,-3,21,85,337,1350,1347,1368,1435,1424,56,49,77,W,13,0,29.96,Fair,26,22
11,7,4,UA,EWR,43,21,386,2565,1020,1063,1084,1226,1261,54,48,80,WNW,8,0,30.15,Haze,23,46
11,22,5,OO,BZN,-1,13,154,807,970,969,982,1064,1055,58,47,67,W,12,0,30.15,Fair,24,24
11,16,6,OO,SBP,-13,15,73,190,1086,1073,1088,1159,1138,58,51,78,WNW,7,0,30.08,Mostly Cloudy,21,32
11,24,7,OO,FAT,-4,9,65,158,385,381,390,450,438,50,46,86,CALM,0,0,30.18,Fair,27,25
12,28,6,OO,PAE,-4,17,126,710,360,356,373,486,474,41,40,96,CALM,0,0,30.17,Fair,31,24
11,17,7,WN,DEN,86,11,170,967,420,506,517,530,608,63,53,70,NNE,3,0,30.1,Partly Cloudy,45,22
12,10,2,WN,DEN,4,11,165,967,1325,1329,1340,1430,1426,55,51,86,ENE,5,0,30.23,Cloudy,21,16
12,5,4,AS,EWR,0,31,402,2565,1050,1050,1081,1272,1264,55,52,89,CALM,0,0,30.03,Cloudy,17,43
11,17,7,UA,IAD,7,18,364,2419,390,397,415,574,573,61,53,75,NNE,5,0,30.12,Partly Cloudy,42,52
12,14,6,DL,JFK,-5,31,419,2586,490,485,516,729,716,58,44,60,W,25,0,30.06,Partly Cloudy / Windy,31,40
1,29,3,OO,PSP,-6,9,98,421,720,714,723,818,804,57,48,72,W,16,0,30.2,Mostly Cloudy,34,30
11,28,4,OO,SAN,42,21,100,447,580,622,643,680,714,47,39,74,NNE,13,0,29.61,Mostly Cloudy,28,36
11,7,4,UA,MCO,-5,12,362,2446,400,395,407,582,569,54,49,83,CALM,0,0,30.12,Haze,38,54
12,20,5,WN,ONT,-2,5,85,363,1230,1228,1233,1315,1305,52,48,86,CALM,0,0,30.12,Fair,20,43
11,19,2,UA,SEA,-10,10,133,679,1005,995,1005,1138,1120,56,49,77,W,23,0,29.63,Partly Cloudy / Windy,23,35
11,4,1,WN,LAX,2,12,90,337,630,632,644,720,714,64,51,63,NNE,6,0,29.98,Fair,34,43
11,10,7,WN,LAX,8,13,95,337,355,363,376,450,450,52,49,89,SSW,5,0,30.09,Fog,25,24
11,17,7,OO,GEG,77,11,155,733,818,895,906,973,1042,67,48,51,WNW,10,0,29.99,Fair,19,27
1,16,4,AA,PHX,-3,26,135,651,681,678,704,756,745,48,43,83,SE,18,0,29.8,Light Rain,41,38
12,25,3,UA,IAH,47,35,269,1635,579,626,661,728,767,52,43,71,ESE,12,0,29.76,Cloudy,34,34
12,9,1,UA,IAH,9,37,253,1635,1110,1119,1156,1243,1244,55,47,74,WNW,7,0,30.2,Mostly Cloudy,26,36
11,5,2,UA,IAD,-5,15,356,2419,1335,1330,1345,71,58,50,47,89,W,9,0,30.01,Fair,9,6
12,31,2,OO,SNA,-7,12,93,372,918,911,923,1011,996,55,44,67,NW,3,0,30.11,Mostly Cloudy,33,26
1,14,2,OO,SBA,-7,8,82,262,1020,1013,1021,1102,1087,50,40,68,W,8,0,30.2,Mostly Cloudy,23,32
12,20,5,UA,DEN,-1,13,170,967,1220,1219,1232,1330,1321,54,48,80,WNW,3,0,30.13,Fair,34,25
1,15,3,OO,SNA,-8,9,97,372,660,652,661,757,741,51,40,66,E,6,0,29.99,Cloudy,39,36
11,22,5,UA,EWR,-1,21,386,2565,1020,1019,1040,1226,1217,55,46,72,W,9,0,30.17,Fair,26,41
12,13,5,UA,PIT,-6,9,334,2254,436,430,439,590,576,58,53,84,NW,3,0,30.23,Haze,37,49
12,16,1,OO,SBA,-4,10,77,262,443,439,449,520,508,49,40,71,SE,7,0,30.34,Partly Cloudy,49,30
11,24,7,AA,CLT,-4,11,347,2296,445,441,452,612,600,59,48,67,ENE,5,0,30.17,Partly Cloudy,43,22
1,13,1,UA,AUS,-6,17,248,1504,1119,1113,1130,1247,1233,54,45,72,S,8,0,30.15,Cloudy,30,40
1,28,2,B6,JFK,-11,13,400,2586,397,386,399,617,598,56,51,84,S,10,0,30.35,Light Rain,37,49
12,8,7,AS,SAN,-3,12,99,447,1040,1037,1049,1139,1128,53,51,93,W,16,0,30.04,Mostly Cloudy,25,36
1,11,6,OO,SLC,-4,26,128,599,430,426,452,498,486,50,44,80,W,6,0,30.28,Mostly Cloudy,50,28
12,5,4,UA,BOS,-3,30,400,2704,630,627,657,850,839,60,53,78,SW,3,0,30.02,Cloudy,42,25
12,29,7,AS,SEA,20,19,140,679,710,730,749,850,862,52,47,83,ESE,12,0,30.01,Light Rain,25,32
1,30,4,UA,SLC,6,10,143,599,1223,1229,1239,1306,1304,55,50,83,WNW,8,0,30.26,Fair,18,42
12,26,4,OO,RDD,-7,15,69,199,361,354,369,430,415,47,38,71,SE,7,0,29.89,Mostly Cloudy,23,12
12,22,7,UA,ORD,67,56,286,1846,561,628,684,727,786,56,45,67,W,17,25,29.77,Mostly Cloudy,40,25
12,13,5,B6,BOS,0,14,404,2704,1286,1286,1300,70,62,55,53,93,WNW,6,0,30.25,Fog,0,3
12,26,4,AS,LAX,60,31,91,337,990,1050,1081,1081,1133,54,43,66,W,12,0,29.94,Fair,28,38
11,6,3,OO,GEG,40,20,155,733,818,858,878,973,1005,53,48,83,WNW,16,0,29.97,Partly Cloudy,37,28
1,1,3,OO,PSP,0,13,90,421,380,380,393,470,462,53,51,93,W,8,0,30.13,Cloudy,26,20
11,19,2,WN,DEN,-4,12,170,967,1025,1021,1033,1135,1123,56,49,77,W,23,0,29.63,Partly Cloudy / Windy,23,35
12,9,1,OO,SLC,7,51,137,599,865,872,923,942,941,55,49,80,NNW,5,0,30.16,Mostly Cloudy,23,34
12,21,6,UA,SEA,-9,17,133,679,810,801,818,943,926,61,39,44,CALM,0,0,29.89,Cloudy,22,26
11,18,1,OO,EUG,27,9,103,451,1102,1129,1138,1205,1224,55,52,89,W,22,0,29.84,Fair / Windy,25,39
12,24,2,DL,MSP,-5,22,270,1589,535,530,552,685,672,52,39,61,WNW,13,0,29.92,Cloudy,33,36
11,11,1,UA,ORD,101,41,290,1846,1085,1186,1227,1255,1348,62,45,53,W,7,0,30.04,Partly Cloudy,31,28
11,10,7,OO,PSP,9,16,90,421,380,389,405,470,471,52,49,89,SSW,5,0,30.09,Fog,25,24
1,5,7,OO,RNO,-9,9,87,192,584,575,584,671,654,55,42,62,NNE,3,0,30.58,Fair,45,22
12,3,2,DL,LAX,41,10,101,337,508,549,559,609,642,58,51,78,ESE,7,0,30.09,Mostly Cloudy,41,22
11,13,3,OO,SBP,62,11,72,190,625,687,698,697,751,58,49,72,WNW,12,0,29.96,Cloudy,36,40
12,19,4,AS,JFK,55,41,407,2586,570,625,666,797,844,57,52,83,ENE,5,0,30.2,Mostly Cloudy,27,33
1,13,1,AS,LAX,-8,12,94,337,1020,1012,1024,1114,1098,52,44,74,S,6,0,30.17,Cloudy,25,34
12,13,5,AS,EWR,39,52,402,2565,1150,1189,1241,1372,1403,57,54,89,W,12,0,30.08,Cloudy,22,20
12,30,1,WN,LAS,5,7,100,414,740,745,752,840,837,56,47,72,W,17,0,30.1,Fair,39,27
1,29,3,UA,MCO,-5,13,366,2446,390,385,398,576,563,54,47,77,CALM,0,0,30.27,Mostly Cloudy,37,48
11,24,7,OO,BOI,-9,10,118,522,845,836,846,903,886,67,40,37,W,9,0,30.09,Partly Cloudy,30,33
1,11,6,WN,STL,-4,16,280,1735,865,861,877,1025,1013,52,43,71,WNW,15,0,30.22,Partly Cloudy,34,29
1,4,6,OO,ONT,-6,10,99,363,1150,1144,1154,1249,1235,53,45,74,W,15,0,30.41,Partly Cloudy,26,40
12,11,3,UA,LAX,38,16,87,337,1185,1223,1239,1272,1302,58,54,87,ESE,3,0,30.16,Cloudy,16,44
11,3,7,B6,BOS,-8,14,406,2704,400,392,406,626,610,63,44,50,NE,5,0,30.01,Fair,47,17
1,30,4,DL,SLC,-1,49,145,599,494,493,542,579,570,55,53,93,WNW,9,0,30.26,Mostly Cloudy,37,51
12,27,5,AS,LAS,-6,19,100,414,760,754,773,860,846,59,37,44,WNW,10,0,30.04,Mostly Cloudy,27,32
1,22,3,UA,SLC,14,10,133,599,998,1012,1022,1071,1077,55,48,77,WNW,10,0,30.22,Partly Cloudy,22,26
11,5,2,UA,EWR,186,34,381,2565,720,906,940,921,1099,56,48,75,WNW,12,0,29.98,Fair,23,35
12,14,6,UA,LIH,0,11,307,2447,862,862,873,1289,1281,53,44,71,NW,8,0,30.04,Mostly Cloudy,16,33
12,20,5,AS,SAN,46,15,99,447,1040,1086,1101,1139,1177,55,48,77,NW,5,0,30.13,Fair,25,37
11,29,5,DL,ATL,5,29,324,2139,490,495,524,634,631,52,40,63,E,6,0,29.82,Mostly Cloudy,33,22
12,7,6,UA,HNL,2,17,309,2398,775,777,794,1204,1198,61,53,75,SSW,12,0,29.92,Mostly Cloudy,22,35
12,29,7,AA,CLT,4,22,354,2296,1259,1263,1285,1433,1429,50,45,83,NNE,13,0,30.03,Light Rain,32,21
11,3,7,UA,LAS,-8,11,98,414,659,651,662,757,741,65,48,54,NE,3,0,29.96,Fair,34,38
11,19,2,UA,SEA,-10,16,138,679,360,350,366,498,480,59,51,75,W,31,40,29.8,Fair / Windy,48,29
12,21,6,AA,ORD,-1,9,295,1846,1021,1020,1029,1196,1187,57,40,53,CALM,0,0,29.84,Cloudy,22,40
11,4,1,AS,MCO,-11,17,350,2446,990,979,996,1160,1141,53,47,80,WNW,17,0,29.97,Fair,30,35
1,15,3,AA,ORD,38,26,293,1846,1220,1258,1284,1393,1423,50,39,66,SE,13,0,29.91,Cloudy,21,16
11,26,2,UA,SAN,262,33,96,447,1020,1282,1315,1116,1370,54,43,66,W,21,0,29.55,Mostly Cloudy / Windy,33,28
11,17,7,AA,MIA,72,30,380,2585,1235,1307,1337,1435,59,55,47,74,CALM,0,0,29.99,Fair,8,9
1,23,4,UA,EWR,-3,40,384,2565,510,507,547,714,703,55,48,77,ENE,3,0,30.21,Mostly Cloudy,33,42
12,11,3,WN,DEN,-3,15,175,967,610,607,622,725,714,55,51,86,N,6,0,30.21,Cloudy,34,42
1,21,2,UA,AUS,143,39,248,1504,1119,1262,1301,1247,1382,56,51,84,SE,7,0,30.17,Cloudy,19,14
1,11,6,AS,SEA,-3,20,138,679,835,832,852,973,962,55,43,64,WNW,20,24,30.21,Fair,34,29
1,4,6,UA,KOA,4,13,299,2367,947,951,964,1366,1362,53,46,77,W,16,0,30.43,Fair,33,22
12,4,3,UA,IAH,-7,26,259,1635,1000,993,1019,1139,1124,56,50,80,CALM,0,0,29.88,Mostly Cloudy,22,37
1,28,2,UA,ORD,-2,25,297,1846,693,691,716,870,860,62,51,67,W,10,0,30.27,Mostly Cloudy,29,31
12,26,4,HA,HNL,-5,16,310,2398,1330,1325,1341,320,307,46,39,76,SE,7,0,29.86,Mostly Cloudy,8,2
11,28,4,DL,LAX,-2,25,85,337,775,773,798,860,850,50,38,63,NNE,8,0,29.57,Mostly Cloudy,19,26
11,24,7,AA,ORD,-6,12,297,1846,595,589,601,772,758,61,49,64,NNE,5,0,30.12,Mostly Cloudy,35,36
11,22,5,OO,PDX,-11,17,110,550,715,704,721,825,806,61,50,67,N,6,0,30.14,Fair,42,28
1,30,4,UA,EWR,31,23,380,2565,420,451,474,620,643,58,53,84,W,7,0,30.26,Cloudy,44,19
12,26,4,OO,DAL,-6,13,254,1476,895,889,902,1029,1015,53,40,61,W,12,0,29.92,Partly Cloudy,39,29
11,28,4,AS,SAN,0,15,99,447,1040,1040,1055,1139,1131,49,38,66,NNE,9,0,29.6,Partly Cloudy,9,19
11,13,3,OO,RDM,-7,17,111,462,360,353,370,471,456,51,47,86,W,10,0,30.0,Mostly Cloudy,23,24
11,15,5,AS,LAX,-11,37,91,337,1050,1039,1076,1141,1122,59,53,81,W,17,0,30.14,Mostly Cloudy,22,37
12,24,2,AS,SEA,14,13,137,679,1285,1299,1312,1422,1428,50,44,80,SSE,10,0,29.88,Cloudy,27,12
12,3,2,AS,BOS,84,83,419,2704,490,574,657,729,805,60,51,72,ENE,5,0,29.98,Cloudy,39,24
12,14,6,DL,ATL,-1,18,336,2139,1196,1195,1213,1352,1343,50,44,80,NW,12,0,30.05,Light Rain,20,19
12,14,6,UA,PDX,16,9,114,550,580,596,605,694,702,58,45,62,W,22,0,30.08,Mostly Cloudy / Windy,31,40
1,18,6,B6,JFK,0,21,410,2586,1229,1229,1250,19,11,50,39,66,E,5,0,30.25,Cloudy,6,7
11,29,5,DL,JFK,-2,19,404,2586,955,953,972,1179,1169,47,41,80,SSE,7,0,29.95,Partly Cloudy,23,35
12,24,2,UA,SNA,-9,24,105,372,405,396,420,510,493,50,41,71,W,6,0,29.93,Mostly Cloudy,47,35
12,13,5,WN,BUR,68,10,80,326,1005,1073,1083,1085,1145,58,48,70,SW,6,0,30.1,Cloudy,27,35
11,9,6,UA,PHX,-10,11,129,651,1011,1001,1012,1080,1062,55,49,80,W,24,0,30.06,Fair / Windy,18,22
1,6,1,AA,MIA,-4,22,392,2585,1100,1096,1118,1312,1300,51,39,63,CALM,0,0,30.36,Fair,17,47
11,3,7,AS,OGG,-19,30,300,2338,860,841,871,1280,1253,62,45,53,WNW,17,0,29.93,Fair,23,37
12,1,7,AS,AUS,21,30,241,1504,915,936,966,1036,1049,58,50,75,SE,15,26,29.85,Cloudy,24,29
11,18,1,AS,SEA,32,10,137,679,880,912,922,1017,1041,64,50,60,WNW,16,0,29.84,Fair,23,23
12,13,5,UA,DEN,35,31,165,967,680,715,746,785,812,59,53,81,SE,10,0,30.11,Cloudy,45,27
12,9,1,UA,DFW,0,17,245,1464,455,455,472,580,572,53,50,89,SE,5,0,30.21,Cloudy,36,49
1,28,2,UA,EWR,22,45,406,2565,1020,1042,1087,1246,1260,52,48,86,W,15,0,30.28,Fair,17,38
1,7,2,AS,BOS,-19,23,424,2704,1030,1011,1034,1274,1247,54,46,75,W,13,0,30.13,Mostly Cloudy,30,42
12,18,3,AA,DFW,5,24,246,1464,661,666,690,787,784,56,50,80,SSE,15,0,29.95,Light Rain,43,27
1,16,4,UA,SAN,78,71,100,447,450,528,599,550,620,48,41,77,SSE,13,0,29.82,Heavy Rain,44,19
1,10,5,AS,LAS,-14,19,100,414,695,681,700,795,773,53,45,74,NNE,6,0,30.28,Fair,38,36
12,2,1,F9,LAS,362,11,110,414,780,1142,1153,890,1244,56,51,84,SSE,3,0,30.09,Partly Cloudy,27,40
11,11,1,UA,IAH,28,33,253,1635,1110,1138,1171,1243,1263,64,45,50,WNW,7,0,30.04,Partly Cloudy,22,45
12,8,7,DL,ATL,19,11,329,2139,864,883,894,1013,1024,55,51,86,WNW,12,0,30.03,Fair,20,28
1,29,3,AS,LAX,-13,16,94,337,810,797,813,904,883,60,47,62,W,16,0,30.17,Mostly Cloudy,29,31
12,16,1,OO,MFR,0,15,89,329,1086,1086,1101,1175,1167,53,36,52,ENE,10,0,30.27,Partly Cloudy,27,35
1,31,5,B6,BOS,-11,13,419,2704,360,349,362,599,580,52,51,97,N,5,0,30.33,Fog,39,52
11,11,1,OO,EUG,10,10,103,451,647,657,667,750,752,63,55,75,NE,3,0,30.01,Mostly Cloudy,36,40
11,19,2,WN,LAX,20,30,85,337,1005,1025,1055,1090,1102,56,49,77,W,23,0,29.63,Partly Cloudy / Windy,23,35
12,23,1,AA,LAX,-3,18,99,337,500,497,515,599,588,50,43,77,NE,3,0,29.93,Partly Cloudy,34,49
11,15,5,OO,SBP,51,18,72,190,710,761,779,782,825,66,53,63,NNW,7,0,30.14,Fair,43,28
12,20,5,UA,CVG,95,9,322,2036,441,536,545,583,670,50,48,93,NE,6,0,30.2,Mostly Cloudy,36,39
1,23,4,OO,BOI,-9,8,122,522,998,989,997,1060,1043,56,49,77,N,5,0,30.13,Cloudy,22,27
1,6,1,OO,RDD,-5,13,78,199,360,355,368,438,425,45,40,82,SSW,5,0,30.49,Fair,26,23
12,28,6,AA,CLT,-2,13,352,2296,446,444,457,618,608,50,43,77,E,3,0,30.17,Fair,41,25
1,26,7,OO,ASE,-10,32,180,848,470,460,492,590,572,58,50,75,W,12,0,30.22,Mostly Cloudy,39,49
1,6,1,UA,PHX,-9,19,127,651,1013,1004,1023,1080,1063,57,37,47,NNW,5,0,30.38,Fair,20,25
12,2,1,UA,LAX,125,58,87,337,925,1050,1108,1012,1129,56,51,84,E,12,0,30.06,Mostly Cloudy,23,37
1,23,4,UA,ORD,38,29,288,1846,785,823,852,953,983,55,49,80,NNE,5,0,30.13,Cloudy,36,31
1,27,1,DL,LAX,-6,11,84,337,1070,1064,1075,1154,1140,55,49,80,W,8,0,30.37,Mostly Cloudy,23,31
1,10,5,AS,PDX,-6,8,110,550,360,354,362,470,456,45,40,82,CALM,0,0,30.3,Fair,28,26
1,22,3,DL,SEA,-1,14,133,679,1269,1268,1282,1402,1393,52,45,77,CALM,0,0,30.26,Fair,21,16
12,15,7,UA,HNL,2,14,309,2398,945,947,961,1374,1368,50,43,77,W,5,0,30.26,Partly Cloudy,31,25
12,12,4,OO,BUR,77,26,87,326,608,685,711,695,764,58,56,93,NNE,7,0,30.27,Cloudy,36,40
11,6,3,OO,RDM,-2,8,111,462,810,808,816,921,911,56,48,75,WNW,18,0,29.97,Fair,24,31
11,26,2,AS,SAN,56,35,99,447,1240,1296,1331,1339,1387,51,43,74,W,23,33,29.55,Light Rain / Windy,23,22
11,6,3,UA,IAH,56,23,263,1635,582,638,661,725,773,60,49,67,WNW,16,0,29.98,Fair,36,41
12,15,7,OO,RDD,-3,18,73,199,365,362,380,438,427,50,39,66,W,15,0,30.18,Fair,24,23
1,13,1,OO,RDM,-4,12,111,462,856,852,864,967,955,55,43,64,SW,12,0,30.18,Mostly Cloudy,25,28
11,22,5,B6,JFK,-7,13,390,2586,1309,1302,1315,79,64,50,44,80,SSW,5,0,30.07,Fair,1,4
12,10,2,UA,LAS,-7,11,98,414,1110,1103,1114,1208,1193,55,49,80,W,9,0,30.22,Light Rain,26,34
1,15,3,DL,LAX,-10,9,92,337,1182,1172,1181,1274,1256,49,38,66,CALM,0,0,29.93,Mostly Cloudy,31,39
11,11,1,AA,PHL,-6,17,379,2521,955,949,966,1154,1140,66,44,45,W,10,0,30.01,Partly Cloudy,29,33
1,20,1,DL,LAX,-8,9,95,337,420,412,421,515,499,50,42,74,ESE,6,0,30.04,Cloudy,51,30
12,3,2,UA,OGG,1,12,294,2338,947,948,960,1361,1354,55,51,86,CALM,0,0,29.89,Cloudy,25,25
12,11,3,OO,MSP,0,27,269,1589,1034,1034,1061,1183,1175,61,55,81,SSE,7,0,30.15,Cloudy,26,35
12,6,5,UA,OGG,-9,12,295,2338,825,816,828,1240,1223,59,52,78,SE,14,25,29.91,Light Rain,25,38
12,18,3,UA,EWR,-6,20,395,2565,420,414,434,635,621,56,50,80,ESE,12,0,30.01,Mostly Cloudy,42,24
1,14,2,AA,PHL,-9,11,386,2521,1250,1241,1252,16,1439,50,47,89,S,7,0,30.13,Light Rain,18,14
1,14,2,AA,LAX,-4,11,90,337,1083,1079,1090,1173,1161,51,40,66,W,7,0,30.2,Fair,20,28
11,15,5,AA,ORD,43,32,286,1846,639,682,714,805,840,66,54,65,W,18,0,30.15,Partly Cloudy,29,31
12,24,2,UA,IAH,0,14,269,1635,579,579,593,728,720,53,39,59,W,12,0,29.9,Cloudy,34,36
1,17,5,AS,LAS,-6,21,100,414,695,689,710,795,781,53,43,69,NNE,6,0,30.28,Mostly Cloudy,33,31
11,1,5,WN,DEN,23,17,170,967,455,478,495,565,580,59,39,48,NE,3,0,30.17,Fair,35,51
1,29,3,AS,MCO,1,26,369,2446,1145,1146,1172,1334,1327,53,47,80,W,20,0,30.21,Mostly Cloudy,23,18
11,13,3,UA,IAD,-4,25,361,2419,1110,1106,1131,1291,1279,56,49,77,NW,5,0,29.98,Cloudy,22,46
1,20,1,UA,SEA,12,14,141,679,389,401,415,530,534,50,42,74,ESE,6,0,30.04,Cloudy,51,30
12,18,3,WN,SAN,74,26,95,447,1070,1144,1170,1165,1231,55,49,80,SW,7,0,30.06,Mostly Cloudy,26,38
12,24,2,OO,SMF,-10,57,65,86,652,642,699,717,699,52,39,61,WNW,13,0,29.92,Cloudy,33,36
12,11,3,AS,LAX,38,27,91,337,1260,1298,1325,1351,1381,61,57,87,SSE,12,0,30.18,Cloudy,23,18
11,16,6,WN,LAX,56,34,85,337,835,891,925,920,968,59,51,75,WNW,18,0,30.06,Mostly Cloudy,36,23
12,4,3,WN,STL,8,15,275,1735,615,623,638,770,770,55,51,86,NNE,3,0,29.81,Cloudy,38,39
1,10,5,OO,LAX,-6,19,97,337,360,354,373,457,443,45,40,82,CALM,0,0,30.3,Fair,28,26
11,20,3,AS,SEA,-9,24,140,679,710,701,725,850,833,64,42,45,W,17,0,29.5,Fair,42,29
11,12,2,UA,SEA,-11,14,140,679,450,439,453,590,571,61,52,72,CALM,0,0,30.08,Mostly Cloudy,35,52
1,27,1,B6,BOS,0,20,419,2704,360,360,380,599,591,53,49,86,E,5,0,30.41,Mostly Cloudy,40,50
11,12,2,AS,SEA,-8,18,137,679,1055,1047,1065,1192,1176,59,46,62,W,10,0,29.98,Partly Cloudy,24,32
1,5,7,OO,ONT,-1,14,99,363,360,359,373,459,450,45,39,80,CALM,0,0,30.54,Fair,32,26
12,6,5,UA,PHX,-6,40,129,651,710,704,744,779,765,65,48,54,SE,20,0,29.93,Mostly Cloudy,36,42
1,17,5,AS,AUS,-6,28,245,1504,915,909,937,1040,1026,53,39,59,N,3,0,30.28,Cloudy,21,26
12,31,2,AS,JFK,20,23,407,2586,570,590,613,797,809,55,49,80,E,6,0,30.13,Mostly Cloudy,37,26
11,25,1,UA,OGG,-18,10,294,2338,1439,1421,1431,413,387,50,46,86,WNW,10,0,30.06,Fair,28,8
11,24,7,B6,LGB,-11,11,86,354,824,813,824,910,891,67,40,37,W,9,0,30.09,Partly Cloudy,30,33
1,11,6,B6,BOS,23,14,422,2704,480,503,517,722,737,55,42,62,WNW,18,0,30.25,Fair,36,35
11,11,1,UA,ORD,315,49,290,1846,785,1100,1149,955,1262,64,45,50,WNW,7,0,30.04,Partly Cloudy,22,45
