TAXI_OUT
23
15
21
15
14
13
27
21
13
21
20
31
31
20
21
15
21
37
13
16
21
35
28
18
15
21
17
28
21
32
14
20
19
10
19
12
11
27
17
22
16
22
10
22
25
14
13
16
19
11
22
27
20
13
19
31
14
16
20
13
14
22
14
22
23
12
17
35
16
18
34
14
40
20
16
21
15
21
18
15
27
40
33
16
26
18
41
19
35
36
25
10
28
21
14
19
16
23
19
17
17
33
15
21
16
24
15
19
26
19
25
12
20
34
16
14
17
16
28
15
22
20
17
24
25
16
32
25
31
14
18
17
21
23
24
15
15
27
23
16
22
17
27
20
34
23
31
30
15
25
26
18
15
23
21
18
23
25
17
19
15
27
27
21
25
13
25
31
22
14
37
18
11
16
30
21
13
26
29
26
17
13
13
11
24
25
14
21
25
33
27
11
12
22
27
14
20
15
11
17
32
24
13
24
24
37
16
16
29
19
15
17
34
19
17
21
28
30
19
39
16
20
14
11
15
13
22
25
16
14
15
15
38
32
22
12
33
19
18
16
25
22
18
18
31
24
17
32
15
17
16
41
28
20
18
16
17
12
20
21
12
23
24
21
23
21
28
16
18
34
27
18
29
37
19
19
23
14
19
22
15
24
28
27
31
25
31
11
18
17
23
24
21
13
32
19
26
20
22
13
18
33
22
33
19
17
16
24
28
17
16
19
28
22
15
14
18
23
12
28
24
21
24
26
19
20
12
24
20
26
27
23
29
12
15
32
17
15
22
20
17
27
19
14
15
28
31
18
22
14
23
26
28
7
23
15
19
22
25
13
18
19
28
11
14
18
24
36
16
23
18
16
38
14
20
20
20
30
15
24
17
21
16
15
34
28
15
19
11
24
19
32
19
14
28
37
15
13
21
16
24
18
15
24
17
12
29
16
22
15
25
13
17
27
22
11
22
33
38
26
27
13
13
17
30
26
19
15
20
15
14
18
22
26
35
13
35
18
29
18
17
20
14
17
29
23
14
11
16
14
19
32
22
19
32
27
17
24
20
21
19
28
15
17
26
21
12
15
22
34
13
14
22
23
14
17
20
11
28
17
22
22
31
8
27
16
30
13
19
24
35
20
17
20
32
24
17
23
21
16
23
21
26
19
15
37
33
20
20
30
34
12
40
10
14
26
21
24
23
27
28
15
34
20
18
26
13
25
27
21
18
16
15
15
16
13
18
20
15
21
19
17
30
14
34
12
26
13
15
16
28
14
21
40
24
18
29
37
40
16
13
23
15
16
18
18
35
24
18
33
19
14
14
19
13
18
17
17
31
22
20
26
19
27
16
25
35
13
15
12
18
17
30
15
16
25
15
17
19
17
17
22
33
36
12
35
18
17
23
27
31
40
26
19
10
34
27
18
26
21
31
17
32
14
25
19
24
19
30
24
27
14
18
33
20
17
27
27
18
17
17
23
25
19
25
36
29
15
15
21
19
13
16
13
30
32
21
25
13
23
21
17
16
19
15
23
10
21
20
34
18
10
20
35
22
32
31
15
18
17
30
17
22
21
17
18
12
15
16
19
13
30
34
17
17
18
17
25
27
25
15
24
20
23
28
17
22
21
15
22
26
13
28
15
15
28
29
23
21
13
19
32
22
13
15
15
16
14
12
23
15
22
17
26
19
12
16
15
15
18
18
18
17
24
15
23
18
28
28
31
17
26
18
13
25
17
22
32
21
27
17
36
24
19
18
16
16
13
13
20
19
15
18
18
24
15
12
10
27
23
21
27
18
15
28
18
23
36
19
25
18
38
30
18
20
18
25
16
23
16
15
26
19
16
30
24
30
39
15
30
13
16
11
31
9
20
14
30
30
24
13
15
27
17
24
40
29
17
24
19
33
20
9
13
27
16
15
17
31
16
22
19
14
17
27
18
19
19
13
19
25
17
18
31
20
17
23
26
37
31
22
15
25
22
13
21
19
19
26
24
23
24
24
15
24
15
25
18
13
17
12
27
29
23
36
17
19
10
28
16
16
19
37
28
28
12
12
26
30
16
13
14
23
17
16
24
21
26
32
25
26
17
13
14
23
13
14
11
11
10
17
20
16
22
18
15
23
19
22
14
23
36
27
21
19
19
19
11
18
13
11
24
19
18
20
16
11
17
12
27
20
16
25
23
27
21
21
12
29
19
22
14
24
21
36
18
28
16
23
17
14
30
22
22
15
21
22
37
26
18
23
20
28
23
25
30
31
12
24
32
24
27
18
19
23
18
21
21
23
18
21
24
29
17
16
29
38
20
21
17
17
19
21
25
14
30
16
32
15
21
14
32
18
14
20
22
20
22
24
13
12
12
14
16
15
15
21
15
9
14
13
26
24
22
15
30
14
27
12
30
21
16
21
23
13
16
30
15
17
31
34
23
13
24
20
15
26
14
21
14
21
37
27
28
15
31
24
23
15
13
25
26
21
29
16
18
24
24
19
15
13
40
18
16
18
10
13
19
19
25
22
26
16
17
33
17
15
10
35
32
18
20
15
16
32
23
13
35
33
19
13
13
15
14
27
12
18
22
16
15
20
27
21
18
15
18
16
21
11
15
22
15
20
28
21
15
13
14
15
15
22
21
17
18
11
20
25
33
16
24
22
17
17
30
19
11
24
18
31
22
33
38
16
16
19
25
20
15
24
21
30
17
20
28
16
29
15
32
21
18
16
16
36
17
14
15
23
19
37
21
19
12
25
16
17
21
11
25
23
11
14
24
15
15
30
23
11
22
30
21
38
23
39
10
10
23
25
19
27
27
13
11
23
14
26
17
23
19
20
15
35
29
25
14
39
15
20
16
24
14
15
18
28
39
19
34
31
15
22
11
16
21
25
18
24
15
30
30
27
23
20
23
40
16
17
15
10
13
12
18
24
11
20
28
19
16
32
26
13
20
18
12
26
29
17
18
13
23
17
23
21
17
35
36
32
15
13
19
15
13
19
17
15
31
10
19
23
21
33
19
23
24
22
34
20
21
16
34
18
28
21
16
18
22
19
26
29
16
23
16
17
29
17
23
12
12
16
19
24
25
15
33
36
17
31
19
12
23
13
18
17
25
26
29
30
17
33
27
16
21
14
23
26
13
21
12
24
16
18
31
17
27
21
19
14
15
16
19
14
39
36
35
23
20
27
19
16
25
15
25
18
24
12
19
11
16
21
12
19
13
27
13
32
37
22
12
20
19
23
14
16
11
14
16
35
29
12
16
17
25
14
19
17
33
11
17
14
27
18
15
11
15
22
24
26
15
16
24
33
23
14
28
18
18
16
15
15
18
12
14
15
15
23
15
17
26
18
22
22
18
18
18
14
23
27
